realization,shape,parameter,cells,area,perimeter,boundary_edges,W_real,W_imag,boundary_W_real,boundary_W_imag,identity_error,normalized_gap,deterministic_bound
50,radial,10.488088481701515,97,336.24475285700413,89.97203536661969,78,0.15743971990213446,-0.19303110307428756,0.1574397199021172,-0.19303110307428228,1.805145480670952e-14,0.00037040712725892796,0.0034529481665742314
50,radial,15.748015748023622,223,772.7867123150738,132.08636838174567,114,0.10724804189663839,0.5235491150036521,0.10724804189665202,0.5235491150036337,2.2921081350436973e-14,0.0003457752337821114,0.0022865501214321877
50,radial,20.97617696340303,397,1375.0802633237777,173.7538041150187,150,0.5466758269852949,0.42603247272714784,0.5466758269853019,0.4260324727271542,9.469655732843762e-15,0.00025201391863294325,0.0016070383419100895
51,rhombus,2,4,14.242679503869438,16.46929104323396,14,-0.013977721085473238,0.03691148119677846,-0.013977721085470437,0.03691148119677909,2.871856064440004e-15,0.0013856033031117347,0.015894032547710303
51,rhombus,4,16,55.759969143959204,34.66331779326361,30,-0.060504945231038665,0.020499517633066018,-0.06050494523103585,0.02049951763306679,2.920582010309801e-15,0.0005728421423445381,0.006184725777326382
51,rhombus,7,49,169.36671108173175,62.027832061460806,54,0.09010333835906348,-0.023869565530572567,0.09010333835907139,-0.023869565530563873,1.1754430974937825e-14,0.00027517631307522684,0.004378404934032429
51,rhombus,10,100,346.6788827706876,90.28961738627592,78,0.20284259253283032,-0.02402411591949724,0.2028425925328222,-0.02402411591949192,9.719091981487802e-15,0.0002945958395662945,0.0029608171244264155
51,rhombus,15,225,779.0098857459898,136.21709478839463,118,0.010467819871455397,-0.03883695044552818,0.010467819871464282,-0.038836950445515585,1.5412945746793822e-14,2.5816699622144284e-05,0.002121529986402032
51,rhombus,20,400,1385.4243337835956,182.79932447474482,158,0.03725063630301717,0.05221886401047275,0.03725063630305103,0.05221886401043409,5.1395419888866473e-14,2.3149493132415556e-05,0.0019756621978542616
51,radial,2.8284271247461903,7,24.38001645905513,20.76695520641468,18,0.034022920485858865,-0.05748924997681426,0.03402292048586399,-0.057489249976813546,5.1774100135557785e-15,0.0013700255789526304,0.009625155840708279
51,radial,4.69041575982343,19,66.11693756110877,34.747505156399264,30,-0.049312728740047884,0.07018300401844636,-0.04931272874004443,0.07018300401844536,3.5971322371252415e-15,0.000648663464450025,0.006407216148841029
51,radial,7.615773105863909,55,190.87905124028418,62.45832115474033,54,-0.13410199327422667,-0.046249821324194584,-0.13410199327422345,-0.04624982132419504,3.2520545972682607e-15,0.00037157930990400814,0.003460794274077236
51,radial,10.488088481701515,97,335.9829080982344,90.05336924789414,78,-0.15446378200434108,0.07125515329430526,-0.15446378200433153,0.07125515329431248,1.1968286596494672e-14,0.0002531481425394585,0.0034418386290680373
51,radial,15.748015748023622,223,771.8803557963811,132.01683114656112,114,-0.1339544077864523,0.12771794418121984,-0.1339544077864299,0.12771794418125315,4.013775813505215e-14,0.00011989088452921291,0.0021021163802793313
51,radial,20.97617696340303,397,1374.3703075597261,173.0483850664798,150,-0.11654182042994288,-0.005605305111959807,-0.11654182042995603,-0.005605305111967135,1.505908163984988e-14,4.2447272374803066e-05,0.001796772737922553
52,rhombus,2,4,13.900094712821973,16.15915619616318,14,0.03377772915662813,-0.047720669351034806,0.03377772915662825,-0.04772066935103621,1.4066115242374552e-15,0.0021030558507442697,0.015925519194521752
52,rhombus,4,16,55.65024836231471,34.85549260582069,30,0.0544834019180529,0.0393561158218388,0.0544834019180547,0.039356115821840405,2.413308993907662e-15,0.0006038714874969446,0.007280348726299095
52,rhombus,7,49,169.78208235394283,62.15993810936638,54,0.0796486015351312,0.0026958345954245927,0.07964860153513899,0.0026958345954263066,7.971859024228763e-15,0.00023469558681682467,0.004078243569204166
52,rhombus,10,100,346.39465387727074,90.26392244695614,78,0.0031896363035888164,0.08044386225525765,0.0031896363035963556,0.0804438622552643,1.0051212966071838e-14,0.00011620715244330381,0.003389494002445347
52,rhombus,15,225,779.5539964244615,136.27027316547765,118,0.010415919160911447,0.025701555795321518,0.010415919160915726,0.025701555795370763,4.943093351583621e-14,1.7787065028350137e-05,0.0024114908365722152
52,rhombus,20,400,1385.2675669717876,182.12214973986045,158,0.09320725760073456,-0.11525006601322313,0.09320725760075932,-0.1152500660131281,9.820705551631071e-14,5.349991013717142e-05,0.0017721107344009135
52,radial,2.8284271247461903,7,24.412577903792737,20.682798086305105,18,-0.186734265097944,0.06596158447138528,-0.1867342650979439,0.06596158447138387,1.417981262901691e-15,0.004056145911957308,0.006797187034181472
52,radial,4.69041575982343,19,66.28850113421414,34.850704255822485,30,0.08729007794940369,-0.18026024896332604,0.08729007794940559,-0.18026024896332907,3.573173292792599e-15,0.0015106925325574165,0.00465046026790159
52,radial,7.615773105863909,55,190.69948229351928,63.10429653893238,54,-0.10022764743198431,0.035650750824870917,-0.10022764743196946,0.0356507508248624,1.711690111889354e-14,0.00027891871424187513,0.004409834922412194
52,radial,10.488088481701515,97,336.12008494707067,89.4978782030219,78,-0.10826498744193236,-0.22885053850041936,-0.10826498744192202,-0.22885053850042816,1.3576002224917471e-14,0.0003766030294575894,0.0029772546452646056
52,radial,15.748015748023622,223,772.1044403502133,131.21877234750806,114,0.22353842769776167,-0.03362644214160729,0.22353842769776616,-0.03362644214160056,8.09446287909508e-15,0.0001463878764710924,0.0025960535360521984
52,radial,20.97617696340303,397,1375.7127104110066,173.15797601482333,150,0.05117325970126574,0.20648932670196926,0.0511732597012654,0.20648932670202982,6.056362040169994e-14,7.731841636606365e-05,0.001699523732140461
53,rhombus,2,4,13.744094146362308,16.154457641159784,14,0.09382495183871287,-0.03224599479527937,0.09382495183871349,-0.03224599479527966,6.891547897866577e-16,0.0036092418780740592,0.016187636441456627
53,rhombus,4,16,55.58791038603779,34.55070807094819,30,-0.02070527801658395,0.032444667508169364,-0.020705278016581487,0.03244466750816516,4.873361597240637e-15,0.00034619492212607344,0.008021525639349677
53,rhombus,7,49,169.82187408871138,62.52787604179026,54,0.022468741037083184,-0.03912592995600872,0.022468741037094345,-0.039125929956016305,1.349417965521562e-14,0.00013284078091943741,0.003984367079588233
53,rhombus,10,100,346.3145623537511,90.07025984732972,78,-0.05353676237668292,-0.16108523556009302,-0.053536762376669,-0.16108523556007825,2.0292462747887627e-14,0.00024507885056137353,0.003303598611930062
53,rhombus,15,225,778.6561153444501,136.17172704804693,118,0.1972168565035175,-0.008494445732094763,0.19721685650357018,-0.008494445732065821,6.010688628553867e-14,0.00012675666609230493,0.002261630167036773
53,rhombus,20,400,1385.0955673739325,182.1634257246578,158,-0.10042422867352441,0.01330692630217864,-0.10042422867347502,0.013306926302184508,4.9738472161830904e-14,3.656860436921666e-05,0.0015145419142200424
53,radial,2.8284271247461903,7,24.310656844969134,20.776010932498046,18,-0.17008338865602113,-0.10426617017425822,-0.17008338865601771,-0.10426617017425895,3.4893737415782944e-15,0.004103115287185803,0.008942597260420676
53,radial,4.69041575982343,19,66.07956344382931,34.810963512092854,30,0.08534485407189685,0.010378038748011409,0.08534485407190162,0.010378038748010514,4.857151386874255e-15,0.0006505303999795549,0.005612147862084971
53,radial,7.615773105863909,55,190.02272198732095,62.19900410500785,54,0.04501258416050424,-0.19954390411419057,0.04501258416051335,-0.19954390411419481,1.0045563024641619e-14,0.0005382456885150991,0.004526400662843452
53,radial,10.488088481701515,97,335.92953939049016,90.71028243727882,78,0.15123083290534556,0.05653588072362603,0.15123083290535802,0.05653588072362675,1.2483129917786115e-14,0.00024030783137025255,0.0031566135491100968
53,radial,15.748015748023622,223,772.3223167695601,130.42781330849039,114,-0.06369507417385156,-0.07758414199220076,-0.06369507417383415,-0.07758414199219651,1.7926863046643574e-14,6.49865215063077e-05,0.0023101696228400134
53,radial,20.97617696340303,397,1375.4033096707449,172.7523995332692,150,0.6038118467598412,-0.024017287162880152,0.6038118467599279,-0.024017287162908393,9.119167020165905e-14,0.0002196771342895455,0.001687282050580805
54,rhombus,2,4,13.779744307199733,16.13688167079998,14,-0.101667372928405,-0.015528563745540569,-0.10166737292840299,-0.015528563745537995,3.267482332769261e-15,0.003731797976267877,0.010130918890032072
54,rhombus,4,16,55.81234155815652,34.63941685044732,30,0.19050988483024556,0.12703907964756728,0.19050988483024542,0.12703907964756514,2.1416803579322102e-15,0.0020513599981572634,0.006768088336942107
54,rhombus,7,49,169.6914365061838,62.45459766669523,54,0.10549549845533956,-0.07190366916329467,0.10549549845534587,-0.0719036691632918,6.924515496439936e-15,0.0003761805968046429,0.0044618890631969175
54,rhombus,10,100,346.4432873708961,90.1809700076523,78,-0.050085755115542696,-0.08359856860922177,-0.05008575511553759,-0.08359856860921773,6.510812625236212e-15,0.00014064944172092643,0.003561736852643361
54,rhombus,15,225,779.9670457739721,136.5693083619785,118,0.052336810071436535,0.06713414015293823,0.05233681007146652,0.06713414015297625,4.842405485827995e-14,5.45691193280147e-05,0.0023609565985509805
54,rhombus,20,400,1385.9900309806178,182.73498448275848,158,-0.013321531962266153,-0.03252421900387095,-0.01332153196222278,-0.03252421900385189,4.737688777845855e-14,1.267926314723923e-05,0.001885925730145247
54,radial,2.8284271247461903,7,24.3094441253116,20.800640960043477,18,0.02947810722258737,0.06757698330512407,0.02947810722258677,0.06757698330512671,2.7042308208430927e-15,0.0015164183109509291,0.00844143977289395
54,radial,4.69041575982343,19,65.75938745855098,34.68079530824451,30,-0.02237742730085923,-0.06150115619027257,-0.02237742730085729,-0.061501156190269406,3.71302799799592e-15,0.0004976149901174435,0.0073997630941600116
54,radial,7.615773105863909,55,190.2917603997332,62.468261611160074,54,0.3521716914548305,0.1543167161153982,0.35217169145484056,0.15431671611540224,1.0823571327672258e-14,0.0010102849103861588,0.004320934507273262
54,radial,10.488088481701515,97,335.8968214641279,90.06904919453132,78,0.26303300640888283,0.13717115671866525,0.2630330064088888,0.13717115671866675,6.179715178005021e-15,0.00044158172703459293,0.0037541465890276143
54,radial,15.748015748023622,223,772.3596346755728,131.87880648853758,114,-0.1641792060484346,0.1969937836818897,-0.1641792060484069,0.19699378368193388,5.2151448834719506e-14,0.00016601060690034266,0.0024130181760957563
54,radial,20.97617696340303,397,1375.5640323484436,172.9999017784771,150,0.15607179381232505,-0.18161587668574647,0.15607179381232375,-0.181615876685687,5.949450201966016e-14,8.704190371443688e-05,0.0016108516636697604
55,rhombus,2,4,13.806313290940894,16.264541829445037,14,0.0210169810857197,-0.1905059555457591,0.021016981085719078,-0.19050595554575908,6.216509313139097e-16,0.0069410914442337105,0.018286939873903854
55,rhombus,4,16,55.07819397290812,34.95619844297315,30,0.11334742059419689,0.06815050883925218,0.11334742059419814,0.06815050883925075,1.8982155654598557e-15,0.0012006368164175192,0.006020318990734664
55,rhombus,7,49,168.98292044670362,62.283988310558264,54,-0.07687284767700175,-0.012123310405780907,-0.07687284767700489,-0.012123310405776022,5.805163405700812e-15,0.0002302686442459833,0.0046643354685586835
55,rhombus,10,100,345.87617938173634,89.98517139040356,78,0.05810459108423105,-0.12668636997130228,0.0581045910842468,-0.12668636997129057,1.962890810889203e-14,0.00020148204344590685,0.0033559585418415183
55,rhombus,15,225,778.9904912340373,135.99024250835774,118,0.035870106644724675,-0.056074109063460276,0.035870106644745436,-0.05607410906344566,2.5388482597673714e-14,4.27255109708258e-05,0.0019952949642551773
55,rhombus,20,400,1385.2153778696788,182.58345854376003,158,0.13394169192907812,-0.04177854731080949,0.1339416919290797,-0.04177854731081786,8.516541825799689e-15,5.0644174614992514e-05,0.001696028456807201
55,radial,2.8284271247461903,7,24.291995931929677,20.731465492660362,18,-0.130506217804768,-0.014486314247056709,-0.13050621780476768,-0.014486314247055952,8.264277987388393e-16,0.0027026958609085916,0.009942880538208347
55,radial,4.69041575982343,19,65.89329119323698,34.85215333547496,30,-0.039758574657142276,0.1172531879680138,-0.03975857465714289,0.11725318796801484,1.2067293113831241e-15,0.0009394777227050231,0.005790289121669931
55,radial,7.615773105863909,55,190.15886955094044,61.98956627156085,54,-0.09627343457478243,0.17283959441178465,-0.09627343457478571,0.17283959441179286,8.844409003502268e-15,0.0005202061428370526,0.004432825960025498
55,radial,10.488088481701515,97,335.3117472970322,89.69260418620328,78,-0.31934510512159653,0.04082821318938143,-0.31934510512159947,0.040828213189400685,1.9478899006154786e-14,0.00048006738288710455,0.0037654246935380836
55,radial,15.748015748023622,223,771.5114117727055,131.1891925374647,114,0.1251480356469008,0.3498416929074333,0.1251480356469127,0.34984169290745054,2.0971996123395432e-14,0.00024079519000821858,0.002303679696463937
55,radial,20.97617696340303,397,1375.3103868475962,173.44896339579205,150,0.416251458745887,0.3205944139880567,0.4162514587458959,0.3205944139880208,3.701099594830613e-14,0.0001910117370359321,0.0016461589362601124
56,rhombus,2,4,13.76556609985693,16.309991898538414,14,-0.03746080402247909,0.024594664095399565,-0.03746080402247869,0.024594664095400297,8.320671269920198e-16,0.0016277226974887407,0.007931294889344518
56,rhombus,4,16,55.8466039270577,34.64300835835726,30,-0.05397561378037352,0.006838468204160383,-0.05397561378037112,0.006838468204163025,3.5699011771885e-15,0.00048711190102542894,0.008162618497110969
56,rhombus,7,49,169.59345321114762,62.18889095765196,54,-0.09641220430362507,-0.08491700391586515,-0.09641220430363077,-0.08491700391587179,8.748566680029418e-15,0.00037877788372196595,0.004641700612292306
56,rhombus,10,100,346.6257007929955,90.19901410497754,78,0.09665852309622824,-0.02025487550337965,0.09665852309622067,-0.02025487550338835,1.1538151690838332e-14,0.00014245616599164847,0.004119003666449257
56,rhombus,15,225,780.1038737149111,136.28348885288133,118,0.10231551258258875,-0.009814649265067754,0.10231551258255417,-0.009814649265097165,4.539815456858088e-14,6.587915714908087e-05,0.002444786855991343
56,rhombus,20,400,1385.157222962239,182.8923915266767,158,0.04919333544226889,0.030266048650751956,0.04919333544217228,0.030266048650719805,1.0181966823573598e-13,2.084899489000491e-05,0.0017040121799127674
56,radial,2.8284271247461903,7,24.473195122808765,20.66922166476118,18,0.05344027898118808,-0.01697517902155509,0.053440278981187264,-0.016975179021554654,9.2817919195219e-16,0.0011455709442837359,0.009713117770495043
56,radial,4.69041575982343,19,66.29178846769184,34.93576736152789,30,-0.21336415259862296,-0.009307036447080058,-0.21336415259862207,-0.009307036447076648,3.5242221348009545e-15,0.0016108107017632394,0.007292909786999114
56,radial,7.615773105863909,55,190.57287670498474,62.13296217058638,54,-0.29397641972296773,-0.17631863607914444,-0.2939764197229664,-0.17631863607915077,6.4669895568461916e-15,0.0008993879424939481,0.0042462801656124
56,radial,10.488088481701515,97,335.4288056558941,89.51347868537152,78,-0.32572439872683967,-0.029293337594425095,-0.32572439872685366,-0.029293337594436912,1.831193032570355e-14,0.00048749385539078243,0.00407526882738751
56,radial,15.748015748023622,223,773.384971939551,131.51069744889068,114,-0.03332347544146552,-0.04936594583461976,-0.03332347544150552,-0.04936594583462567,4.043035717130412e-14,3.8506358971694465e-05,0.0023552455952916005
56,radial,20.97617696340303,397,1375.0625100172879,173.9065674699663,150,0.48705701272212965,0.3309734158527858,0.4870570127220611,0.33097341585274254,8.105513928490818e-14,0.0002141248290851818,0.001854792666895151
57,rhombus,2,4,13.805317550853655,16.12729537600194,14,0.06339615484002925,-0.04948934212639926,0.06339615484002689,-0.049489342126398814,2.4006567363087053e-15,0.002912846422489332,0.013685739183487674
57,rhombus,4,16,55.06176898093756,34.56476384190526,30,0.029308719658130755,-0.1377430814658661,0.029308719658128687,-0.13774308146586645,2.0944427980565158e-15,0.0012788064739355947,0.00957046852679175
57,rhombus,7,49,169.77014563769802,62.669969915311874,54,0.04136146020376552,0.06491195588608109,0.041361460203770344,0.06491195588607648,6.6697209839471536e-15,0.00022668792766488143,0.005042790824714233
57,rhombus,10,100,346.05076841630716,89.90595870897276,78,-0.042073787308854804,0.08311371455705097,-0.042073787308842266,0.08311371455703986,1.6747403890313717e-14,0.0001345991568920933,0.0035142519483362536
57,rhombus,15,225,779.6352908872005,136.1649105042713,118,0.09412391242015872,-0.06503045647452024,0.09412391242018397,-0.0650304564744925,3.751728712405738e-14,7.337019219388697e-05,0.002154796549313332
57,rhombus,20,400,1385.5138858908476,182.51364683880186,158,0.0710558897767064,-0.15473728597574862,0.0710558897768178,-0.15473728597573216,1.1260636195870247e-13,6.144725086314258e-05,0.0016167657868119791
57,radial,2.8284271247461903,7,24.16326003991985,20.95982151392455,18,-0.02493534475924708,-0.05019199372008284,-0.024935344759247455,-0.05019199372008326,5.652963170076841e-16,0.0011597088565439674,0.009513823619982776
57,radial,4.69041575982343,19,65.30785586647113,34.53430025571716,30,0.060978309399692954,0.05168200320253229,0.060978309399695826,0.051682003202533786,3.2401885602288858e-15,0.0006119755376448733,0.006772096399713245
57,radial,7.615773105863909,55,190.78022774594612,62.159208960210265,54,-0.05396656707931369,-0.3911099050569494,-0.05396656707930399,-0.3911099050569528,1.0274597130430888e-14,0.0010347392710568471,0.004183268365998967
57,radial,10.488088481701515,97,335.472229633203,90.33456196879456,78,0.01064894935411953,0.12473349313096616,0.010648949354136586,0.12473349313095818,1.8830199518308962e-14,0.000186583607277061,0.003799874272832918
57,radial,15.748015748023622,223,773.5904051304695,132.05376536724756,114,0.07915968295845133,0.07285112688563528,0.07915968295849683,0.07285112688562331,4.7051400859897545e-14,6.953317774424048e-05,0.0021758932912722766
57,radial,20.97617696340303,397,1375.6139171706304,173.7316582904641,150,0.12936126637155398,-0.632844000397514,0.12936126637164097,-0.6328440003975256,8.776362165508847e-14,0.00023477889583380578,0.0016965458401371825
58,rhombus,2,4,13.598246589552545,15.916749874262871,14,-0.11977720472529452,0.08727116114885221,-0.11977720472529195,0.08727116114885328,2.78089537715688e-15,0.005449181642444569,0.010623378119889173
58,rhombus,4,16,55.01392418563286,34.41454668704508,30,-0.07521136058817834,-0.09879357975631625,-0.07521136058817657,-0.09879357975631571,1.85698076603538e-15,0.0011284860411282791,0.00568503008665897
58,rhombus,7,49,169.55094502365426,62.584112595567696,54,0.031106046098427598,0.13381183255394397,0.031106046098420468,0.1338118325539414,7.573192379435626e-15,0.00040512820140923753,0.005205230235543164
58,rhombus,10,100,346.06209879144825,90.22612755202563,78,0.08569601918776737,0.11583452351252474,0.08569601918775523,0.11583452351252152,1.2562648474737228e-14,0.00020818275465782222,0.002835401933792892
58,rhombus,15,225,779.3162066137331,136.44704390957935,118,0.07886888903013922,-0.09662308964812466,0.07886888903011786,-0.0966230896481486,3.208184971066548e-14,8.002206861561543e-05,0.0022798954281287188
58,rhombus,20,400,1386.246855623473,182.51270941589348,158,-0.03424489359435823,-0.09319669171313275,-0.03424489359436592,-0.09319669171313005,8.152609771540569e-15,3.581221970105473e-05,0.0015396850904470212
58,radial,2.8284271247461903,7,23.869705743470433,20.70871016761168,18,0.08916381404180163,-0.08493351976668571,0.08916381404180113,-0.08493351976668605,6.004449063730082e-16,0.0025794566318380905,0.009172263296955332
58,radial,4.69041575982343,19,65.66532858721031,34.60524494398238,30,-0.0670307450274712,-0.07925942867953478,-0.06703074502747318,-0.07925942867953298,2.6820059189516878e-15,0.0007903984963422688,0.005997914838174781
58,radial,7.615773105863909,55,190.5195122305115,62.168727385142155,54,0.014742505479799828,-0.31820236158311194,0.01474250547979477,-0.31820236158311493,5.879929603142414e-15,0.0008359870580322372,0.004306351824496577
58,radial,10.488088481701515,97,335.25814300759015,90.53722007787793,78,-0.30904913043725424,-0.20003429796050573,-0.30904913043727245,-0.20003429796050523,1.8214510587438874e-14,0.0005490356108129802,0.003213257106702036
58,radial,15.748015748023622,223,773.2200274327896,132.44951053658815,114,0.13250135115874295,-0.2692921080950028,0.13250135115875444,-0.2692921080950056,1.1821268767641941e-14,0.00019407459023872215,0.002086489048470958
58,radial,20.97617696340303,397,1375.2970210304115,172.40904843690095,150,0.0949194500719659,-0.5431350873755264,0.09491945007199643,-0.5431350873755184,3.156022538586067e-14,0.00020045374249836177,0.0017190323112932788
59,rhombus,2,4,13.89096515059455,16.01816827400258,14,0.07681909458201952,-0.06124557519470546,0.0768190945820197,-0.06124557519470393,1.537180356616848e-15,0.0035363121940978483,0.0126389150647541
59,rhombus,4,16,55.4415029170202,34.79851490323082,30,-0.0481960525619205,-0.1447166880830793,-0.048196052561922366,-0.14471668808307792,2.3259375232435532e-15,0.0013756052086979777,0.007986239647757097
59,rhombus,7,49,169.6410926312893,62.15443458612108,54,-0.10968929281107043,0.084372137860357,-0.10968929281107308,0.08437213786036322,6.771478812043953e-15,0.00040787571894781007,0.005111593810374642
59,rhombus,10,100,345.90168378692744,89.73860477138741,78,0.09555397175016545,-0.09629219997470712,0.0955539717501366,-0.09629219997469171,3.270668380199641e-14,0.00019609146134820925,0.003708729206488861
59,rhombus,15,225,779.2863092884147,135.97113703114806,118,0.1086336564747179,0.016586083275957203,0.10863365647470069,0.016586083275922116,3.907933808551647e-14,7.0508447749622e-05,0.0024834836596859013
59,rhombus,20,400,1385.5668990526785,182.4716688560573,158,0.014430882511752063,-0.07953295568764303,0.014430882511686944,-0.07953295568767242,7.144609070996546e-14,2.9169129987546404e-05,0.001677565850159757
59,radial,2.8284271247461903,7,24.343141085784946,20.960408367547867,18,0.08446885073314858,0.09394777020654727,0.08446885073314767,0.09394777020654924,2.1731038225629032e-15,0.00259493063660323,0.010008554373563606
59,radial,4.69041575982343,19,66.04348199083913,34.79396088805675,30,-0.12830637703054348,-0.05223231069444756,-0.1283063770305501,-0.052232310694446234,6.737465886034452e-15,0.0010487836548060993,0.008156083936377343
59,radial,7.615773105863909,55,189.94869245580722,62.46751648654279,54,0.004554805607967616,0.04914318113700733,0.004554805607955982,0.049143181137016205,1.463253372896447e-14,0.00012991352770963353,0.004067266593547477
59,radial,10.488088481701515,97,335.55359110574784,89.95657795470294,78,-0.15181513034419947,0.32635725565697454,-0.15181513034421149,0.3263572556569859,1.6551006047907938e-14,0.0005363377602080243,0.003469140776135487
59,radial,15.748015748023622,223,771.8370469149409,131.59670418961431,114,-0.21709692056132956,0.34005492344835087,-0.2170969205613826,0.3400549234483694,5.618804204433833e-14,0.0002613541877110454,0.00227992296235139
59,radial,20.97617696340303,397,1374.903806154824,173.0618828320928,150,0.28981697641027093,0.20845451324195619,0.2898169764102298,0.2084545132419437,4.2988216864228115e-14,0.00012982632924323263,0.0017500969538059741
60,rhombus,2,4,13.843479283205104,16.021013048759322,14,0.02271489837356855,0.004507776050920224,0.022714898373567615,0.00450777605092364,3.540878278660338e-15,0.0008364177555095093,0.009728795568969556
60,rhombus,4,16,55.69096319046088,34.771694808061135,30,-0.002334703419597961,0.10832636051830297,-0.0023347034195977156,0.1083263605183071,4.142858982038458e-15,0.0009727926285763891,0.004754569359694729
60,rhombus,7,49,169.91253033806333,62.41303464798073,54,-0.030343273977496477,0.037980841957768394,-0.030343273977494395,0.03798084195777261,4.704467722167978e-15,0.0001430540716263788,0.004431460366903765
60,rhombus,10,100,346.22968042418415,89.875557327465,78,-0.06247580429446442,-0.15137671180524304,-0.06247580429444639,-0.1513767118052471,1.8483860174074692e-14,0.0002364939285957923,0.0032030913776081604
60,rhombus,15,225,780.38223154713,136.52415077153364,118,-0.00853694622443335,0.10252874290482648,-0.008536946224402944,0.10252874290486133,4.6247823129577433e-14,6.591868364050333e-05,0.002134977191578085
60,rhombus,20,400,1385.8084482801687,182.6389653754025,158,0.19078318031680652,-6.438599771035891e-05,0.19078318031681468,-6.438599759983274e-05,1.1082699341501842e-13,6.883461831184173e-05,0.0017754218889365037
60,radial,2.8284271247461903,7,24.28923862756745,20.831311421512112,18,0.019234792405581125,0.14193406223345284,0.019234792405577295,0.1419340622334556,4.713955843910709e-15,0.002948455416898884,0.007774361330943734
60,radial,4.69041575982343,19,65.99059992739949,34.91980995107213,30,0.016554692029338014,-0.07956938611273762,0.016554692029335148,-0.07956938611273381,4.761481940277236e-15,0.0006157943244319434,0.004589254625398986
60,radial,7.615773105863909,55,190.31432076605225,62.25932292857654,54,-0.09896930448238273,0.06739364685956373,-0.09896930448237427,0.06739364685956681,8.995600897569117e-15,0.0003145756157628164,0.0038218283509063524
60,radial,10.488088481701515,97,336.18643202822796,89.95578588721426,78,0.15824067773404815,0.09297505991975008,0.1582406777340635,0.09297505991975992,1.8231827203621103e-14,0.0002729635806272299,0.0034552673520461606
60,radial,15.748015748023622,223,772.7818563141902,131.1885049360706,114,-0.3111605111288118,-0.0895232876113917,-0.31116051112876997,-0.08952328761137404,4.542562674014691e-14,0.00020949170080925865,0.0019483118535662486
60,radial,20.97617696340303,397,1374.8705429023898,173.7035471149688,150,0.32340081471702176,0.240752432221312,0.32340081471705473,0.24075243222136214,5.999944036913232e-14,0.00014662277826262137,0.0017679689032503482
61,rhombus,2,4,13.838428559255096,16.10389719335231,14,0.08506794941941243,-0.11372958821440049,0.08506794941941179,-0.11372958821440214,1.770546856335382e-15,0.005131527688318736,0.012810138562141258
61,rhombus,4,16,55.66898637658802,34.66647656125588,30,0.028675895033258847,0.041930977621189816,0.02867589503326223,0.0419309776211868,4.5336061310849826e-15,0.0004562572588544566,0.00781993365632502
61,rhombus,7,49,169.67591285575065,62.22271567553506,54,0.10739157038598579,-0.019875107245016843,0.10739157038599083,-0.01987510724501614,5.086631653504631e-15,0.0003218348469288649,0.0048961106637392185
61,rhombus,10,100,346.73734564323615,89.8048303785395,78,-0.12556910193543525,0.15950475378433704,-0.12556910193541435,0.15950475378432538,2.3931181784667224e-14,0.00029273007888263984,0.003657611874633645
61,rhombus,15,225,779.6583044822294,136.4530320955944,118,0.02375575786926465,-0.11696519875802622,0.023755757869307642,-0.11696519875804764,4.803707595792384e-14,7.654201226583012e-05,0.0026236658643679902
61,rhombus,20,400,1385.856503924703,182.53709244542435,158,-0.0012875235523153172,-0.013117546328580754,-0.0012875235522310608,-0.013117546328588024,8.456946770886045e-14,4.755392004260408e-06,0.0017497457796751357
61,radial,2.8284271247461903,7,24.29196879801256,20.739024653085583,18,-0.004053796527045073,0.08889852907238374,-0.004053796527045229,0.08889852907238309,6.706809789861283e-16,0.0018316940243357817,0.008781355187221875
61,radial,4.69041575982343,19,65.89550971775746,34.71577044635428,30,-0.1303334200495927,0.0689362181764147,-0.13033342004958826,0.06893621817641114,5.687116766346677e-15,0.0011187524243722589,0.006267668857210313
61,radial,7.615773105863909,55,190.58747312500302,62.66991554104117,54,-0.14673987805845323,0.24901484136457053,-0.14673987805844896,0.2490148413645675,5.236690872310583e-15,0.000758272739319018,0.004189211073754719
61,radial,10.488088481701515,97,336.0467397414725,89.21976719323312,78,-0.1739887727878222,0.2021527094968424,-0.17398877278780112,0.2021527094968409,2.1147417313666467e-14,0.0003968446837035641,0.003654729458929418
61,radial,15.748015748023622,223,773.1068134085272,131.72186987802482,114,-0.11874421820360848,-0.37487464626917777,-0.1187442182035667,-0.37487464626920947,5.243665882673126e-14,0.00025431914353033527,0.002492829324158749
61,radial,20.97617696340303,397,1375.7297977943217,173.4397577148226,150,-0.25473128054094607,-0.19413100702067543,-0.2547312805409306,-0.19413100702068287,1.71813066270276e-14,0.00011640117241401647,0.001574496407030777
62,rhombus,2,4,14.038906197206174,16.574736005929086,14,0.01749626672838822,0.212012904754045,0.017496266728388478,0.2120129047540457,7.398631214241335e-16,0.007576573717226964,0.016522795070271042
62,rhombus,4,16,54.99181901354858,34.46076989158784,30,-0.12490215637229696,0.031153240454510706,-0.12490215637229829,0.031153240454510636,1.3340734093775516e-15,0.0011704348239404891,0.0103462927869184
62,rhombus,7,49,169.19597120278806,62.094696579731576,54,-0.026603740299541823,-0.0901549087119517,-0.02660374029954988,-0.09015490871195146,8.059509587413026e-15,0.0002777791507470461,0.004344272727869651
62,rhombus,10,100,346.49342901263105,89.86989690276361,78,-0.008246674278040267,0.03990222073625688,-0.008246674278030358,0.03990222073624801,1.3297477289888394e-14,5.879691413075812e-05,0.00395511742509687
