eta,realization,i,j,delta,W_real,W_imag,area
0.05,7,0,-2,0.04214598291989933,-0.04064019337490388,-0.011165059728226491,3.457708378689124
0.05,7,0,-1,0.08751318639546257,0.07886781799635578,-0.03792657482004769,3.546482343708893
0.05,7,0,0,0.059470234365314845,-0.024755701920462503,0.054072765768829356,3.5214234359431282
0.05,7,0,1,0.11490903348724081,-0.09165134312002632,-0.06931173985168049,3.4896084340931273
0.05,7,0,2,0.08913744581557943,0.08638934012648702,0.021962835860505278,3.380467007480585
0.05,7,0,3,0.07242374141065126,0.061980463767641325,0.037464922675283674,3.415984321229801
0.05,7,0,4,0.06997870711076509,-0.04306493330436423,-0.05515823572581802,3.396993723600149
0.05,7,0,5,0.1377891602385737,-0.11065523925595633,0.08210524163814636,3.398656080217629
0.05,7,0,6,0.06462961512144073,0.05167554308042144,0.038815272742685564,3.364941744308701
0.05,7,0,7,0.023579995647995934,0.0024532992676329357,-0.02345202587118944,3.357279579701666
0.05,7,0,8,0.06710162473876904,-0.06532576606202634,-0.015335329503861017,3.5343410757628524
0.05,7,0,9,0.052964177994596365,0.048258062971648474,0.021825753340210197,3.431471153141617
0.05,7,1,-10,0.08981921644962097,0.06053289373701931,0.06635706759228133,3.451538093480663
0.05,7,1,-9,0.11512520553222767,-0.057739427854327285,-0.09959905330821472,3.5602342024192906
0.05,7,1,-8,0.04100664879274189,0.023805247066285062,0.03338945128815995,3.388513207764441
0.05,7,1,-7,0.0258707090718565,0.014722805392017868,-0.021272813383974576,3.4834838631024936
0.05,7,1,-6,0.08709499641570397,-0.07563169180864504,-0.043190109918980535,3.535951717965426
0.05,7,1,-5,0.06381042057078097,0.06362585057780246,-0.004849836251988426,3.417132673308598
0.05,7,1,-4,0.04403030720369926,0.0059946880183474605,0.043620312562094414,3.44320697019738
0.05,7,1,-3,0.028278999160883934,-0.019349368649579368,0.020622893259771995,3.5082877244268333
0.05,7,1,-2,0.054889804457736016,-0.03348106661574546,-0.04349607811838341,3.4370796418682357
0.05,7,1,-1,0.07995249284298066,0.011533528602086118,0.0791162361958134,3.458400245788622
0.05,7,1,0,0.040387102409961594,0.02530326622338519,-0.03147797260786056,3.456512974193969
0.05,7,1,1,0.11517267773159044,0.1151377490925527,0.002836270397047702,3.3925053096016007
0.05,7,1,2,0.16190949787513842,-0.16176279227727086,-0.006890902469195621,3.368004530598243
0.05,7,1,3,0.15017244554094353,0.12024434969015818,-0.08996143488928243,3.53792556138194
0.05,7,1,4,0.1723124631432902,0.052502117295199824,0.16411920251460166,3.3769129364168196
0.05,7,1,5,0.21993438864589218,0.038833698010948936,-0.2164788193053463,3.5390716792719408
0.05,7,1,6,0.17708918095338447,-0.07863708531754732,0.15867194718506905,3.4841670027215175
0.05,7,1,7,0.10040496948368816,0.010588817456239408,-0.09984505416844036,3.5638112907931863
0.05,7,1,8,0.045289412860958014,0.025633029607904145,0.037337363463568474,3.4625789938347022
0.05,7,1,9,0.09796397233567872,-0.08035195228794478,0.05604019663867599,3.4805368696497014
0.05,7,2,-10,0.011389144411934239,0.011375542833031105,0.0005564491798606408,3.5377642609617554
0.05,7,2,-9,0.16018092449360838,-0.09405014224142905,0.12966302216127013,3.5161450612034866
0.05,7,2,-8,0.04606546465137323,0.031610861400496404,-0.033507916602879426,3.504719568256074
0.05,7,2,-7,0.07479985035091204,0.07343979979560311,0.014199064000861794,3.527029057099707
0.05,7,2,-6,0.03613276120158071,-0.025890933943631733,-0.025203888025004284,3.555471809949765
0.05,7,2,-5,0.050433959670946334,-0.03314863523973122,0.03800989699846463,3.412601826531786
0.05,7,2,-4,0.14045988792182487,-0.01291556961700202,-0.13986482108264386,3.3622354477612975
0.05,7,2,-3,0.07368650627551362,0.01510464753581342,0.07212177777835316,3.458021538267008
0.05,7,2,-2,0.02945339950080156,0.0002731194547660465,0.029452133164123206,3.3805536478561495
0.05,7,2,-1,0.05692580524498387,-0.008758488035287115,-0.05624798832069966,3.380324528707146
0.05,7,2,0,0.10428649845358447,-0.08946352470099983,-0.0535905915976216,3.449333698033877
0.05,7,2,1,0.23487687296694787,0.21701303704351949,0.08984702114082477,3.4623553407995242
0.05,7,2,2,0.07969428288458304,-0.07918330706002807,0.009010139151270247,3.62323322347211
0.05,7,2,3,0.14712465956912638,-0.14697558615034145,-0.006621369125406895,3.4331475933177664
0.05,7,2,4,0.05073919618258089,0.012402067324746024,-0.049200149952280614,3.4542723152916537
0.05,7,2,5,0.043576987240340606,-0.034654009850719536,0.02642070056245749,3.5046263813582996
0.05,7,2,6,0.061260008538821256,0.06125609270466681,0.0006926418509730775,3.4379607602684255
0.05,7,2,7,0.033259403577825725,-0.003556480841128362,0.03306870681443974,3.4988660385530075
0.05,7,2,8,0.1813708332621838,0.12795689236706131,-0.12853953809619498,3.5174816703949627
0.05,7,2,9,0.05003285722710811,-0.029919968222939186,-0.04010090153408641,3.467788503486346
0.05,7,3,-10,0.16398352757687962,0.14821912178555285,-0.07015475218170675,3.3728375685500946
0.05,7,3,-9,0.03473119941145404,0.034716775766642005,-0.0010008461054948903,3.566822723143345
0.05,7,3,-8,0.10536388120253419,-0.1050172080372489,0.008540109959650433,3.558764585129079
0.05,7,3,-7,0.042360352177679736,-0.03343784093360114,-0.026005965283300764,3.500432919165782
0.05,7,3,-6,0.03290974335335758,0.024210382746438608,0.022291446226183065,3.502588413732996
0.05,7,3,-5,0.10232362202569024,0.0630786968180872,0.08056799384487712,3.3761882192968224
0.05,7,3,-4,0.03932159754623272,-0.004795653110892584,0.03902806355467667,3.4261212461189414
0.05,7,3,-3,0.13212826257185564,0.04153383274410727,-0.1254305325980949,3.5260087544531995
0.05,7,3,-2,0.07351225358972646,-0.01695362181587612,0.07153059579763403,3.3812966805222744
0.05,7,3,-1,0.018542382046645718,0.017297983180424747,0.006678301419785718,3.5447878544252593
0.05,7,3,0,0.10223087048028352,-0.08668000426052913,0.05420080940863481,3.526156619409198
0.05,7,3,1,0.14870480986336027,-0.14510576807616982,-0.032518249453544534,3.5221991966532396
0.05,7,3,2,0.1576407618680986,0.15506300610932744,-0.028391441292989206,3.479897565134816
0.05,7,3,3,0.016041081534685763,0.002422552640927389,0.01585709732278806,3.324904178729291
0.05,7,3,4,0.07232865914264448,0.07192069447878202,0.00767128666277983,3.424410935835096
0.05,7,3,5,0.03853134089564124,-0.026028075774366943,0.028411327014061266,3.345251653010101
0.05,7,3,6,0.12392901128586639,0.0728985135138851,-0.10022078908968093,3.502827163046674
0.05,7,3,7,0.15380100101854854,-0.1072307512462003,0.11025567514410806,3.6049143118510867
0.05,7,3,8,0.16561107789345642,-0.07835143448427573,0.1459043585205347,3.566109021437506
0.05,7,3,9,0.09808789350465144,0.02857659414581981,-0.09383289998292144,3.4501244020519786
0.05,7,4,-10,0.23612927090461777,-0.22900835066439384,-0.05755178454157939,3.4315786836028908
0.05,7,4,-9,0.15198067193709158,0.1453892933877463,0.044272768274207674,3.500453743325862
0.05,7,4,-8,0.06708324060931922,0.005596746051937274,0.06684936502524119,3.4151505946098677
0.05,7,4,-7,0.026739436540023462,-0.015392187778808797,-0.021864995354672068,3.3927039406742248
0.05,7,4,-6,0.02665479840448382,0.024050067042117096,0.011492282334390591,3.3677713046470155
0.05,7,4,-5,0.13543080455581533,-0.01917603443741056,-0.1340663362887593,3.4567547713621547
0.05,7,4,-4,0.025368130615494103,-0.0028481705714278327,-0.025207736418028925,3.4902653804327026
0.05,7,4,-3,0.08234635915498198,0.01494327053233846,0.08097914257312577,3.419031978636583
0.05,7,4,-2,0.03419189664700404,-0.03278208886964462,0.009717018352464302,3.4318609456913953
0.05,7,4,-1,0.04243695520041817,0.003711408514866399,-0.0422743493565315,3.6174460213548465
0.05,7,4,0,0.08827556189242887,0.08701192256310719,-0.014882881417785931,3.468712908302413
0.05,7,4,1,0.04746123508995491,0.01753327354037637,-0.044103890477171115,3.320539926860338
0.05,7,4,2,0.15502349018284536,-0.04626556211560118,0.14795871137110583,3.4412661318246234
0.05,7,4,3,0.06354026723139485,0.004361031498943291,-0.06339043274897477,3.55287623904896
0.05,7,4,4,0.039420932507333244,-0.03939671794353128,0.0013814973852901424,3.405071741134952
0.05,7,4,5,0.06147064939740527,-0.05548929883195708,0.026449545411528108,3.56503740783892
0.05,7,4,6,0.03884784254530903,-0.03884068387386064,-0.0007457523958690065,3.520643158460038
0.05,7,4,7,0.14374587223366428,0.11674377683928938,-0.08386755244738653,3.4427015535712475
0.05,7,4,8,0.043325118976414424,-0.006480828022035645,-0.04283765636060477,3.488508756966696
0.05,7,4,9,0.05268127645971335,0.037878392680224415,0.03661344367015304,3.4757927376197584
0.05,7,5,-10,0.07682275544880872,-0.014083637443281116,-0.07552077138849735,3.3826971019402468
0.05,7,5,-9,0.014069142461395377,0.01403865524357295,0.0009257043540678023,3.377616607366684
0.05,7,5,-8,0.11558673670916736,0.09347574660767188,-0.06798954698490567,3.5188283087288736
0.05,7,5,-7,0.0870626509801661,-0.08189071112378032,-0.029560389499053992,3.4341983468070563
0.05,7,5,-6,0.1495158532928556,-0.0061635712644410034,0.1493887571912923,3.5065084622429863
0.05,7,5,-5,0.11970504720570696,-0.07019204607655904,0.09696584447168366,3.565384400335711
0.05,7,5,-4,0.12635897436666568,0.0987439399626906,-0.07884303852364033,3.5242117000792508
0.05,7,5,-3,0.11419280350643822,-0.022058162200185638,-0.11204210749986054,3.4420370396884015
0.05,7,5,-2,0.0642956517799157,-0.05291186268266879,0.03652760086913154,3.40645445362148
0.05,7,5,-1,0.05857478368840596,0.001959769522874133,0.05854198995217674,3.4783531859033276
0.05,7,5,0,0.10044443975245036,0.09672478894681769,-0.027081371464111756,3.536711128917556
0.05,7,5,1,0.13144430291938955,-0.10134872717828403,-0.08370209238308202,3.4143607343114315
0.05,7,5,2,0.014507475325173285,0.013810831073554741,0.004441597164111855,3.5115830343444836
0.05,7,5,3,0.06630513007773049,0.02135993375628642,0.06277040309374965,3.5030257703550123
0.05,7,5,4,0.07394016656079944,-0.05419463451091122,-0.050299998223335085,3.4243583705831675
0.05,7,5,5,0.11295061671068568,0.11264388996659669,-0.00831840540713702,3.5124539269654056
0.05,7,5,6,0.022815313862922706,-0.022793680343158762,-0.0009933192223906193,3.378242586594898
0.05,7,5,7,0.07464486285109673,-0.0605985334502015,0.04358524169651754,3.3676293581947396
0.05,7,5,8,0.06536786018649703,-0.03074178056596688,-0.057687954314530554,3.4672693716423537
0.05,7,5,9,0.07024308485097752,0.017586578622942106,0.06800590578560589,3.3596018857907435
0.05,7,6,-10,0.06086433565528556,0.044910164136926944,0.041079733591560044,3.425827055296902
0.05,7,6,-9,0.12405635197339665,-0.09103384034967554,-0.08427822005795482,3.4743304886610495
0.05,7,6,-8,0.05510768110038729,0.003227016113910519,0.05501311555677013,3.4267220179024793
0.05,7,6,-7,0.07143355743841434,0.06931250549064405,-0.01727801235433868,3.329487045134287
0.05,7,6,-6,0.06699643504970973,0.01613279466722073,-0.06502503552936567,3.4184943347364207
0.05,7,6,-5,0.050840773054717715,-0.04657908849230541,-0.020375787592809586,3.6229510696643787
0.05,7,6,-4,0.1328860550450729,-0.007137933230976667,0.1326942106296739,3.612900054085248
0.05,7,6,-3,0.04483718278065306,-0.02682086805067385,0.035930683220807724,3.377138623782872
0.05,7,6,-2,0.17032144942263328,0.12109841000358612,-0.11976882410723577,3.3094991666095006
0.05,7,6,-1,0.15251067213419425,-0.13924067162486864,0.06222170425405593,3.5018491075532743
0.05,7,6,0,0.10550489686997033,0.052611783192671346,0.09145098978595267,3.6232947062961016
0.05,7,6,1,0.043469062705072316,-0.0025230078102413955,0.04339578140841538,3.400015965692573
0.05,7,6,2,0.17400866574231297,0.01892902530021523,-0.17297603231258318,3.4669307924378767
0.05,7,6,3,0.06298197874976778,0.008455098290620189,0.062411865539592326,3.423702784438893
0.05,7,6,4,0.05021808655285909,-0.019561381208699213,0.046251579240479956,3.457492972917644
0.05,7,6,5,0.048544427015854645,-0.04561413259232783,-0.01661060812093207,3.486442292559345
0.05,7,6,6,0.060946770894711226,0.026028271143773818,-0.05510932755676312,3.337597371860573
0.05,7,6,7,0.10966305957944522,0.10194014820231834,0.04042515084467002,3.4093526247425903
0.05,7,6,8,0.06250988931755015,-0.04593526267666537,0.042396201543512424,3.4575729723280895
0.05,7,6,9,0.0968860275480804,-0.08009181805647625,-0.054517914619468866,3.3680421024324323
0.05,7,7,-10,0.13425247689037287,0.10163232100900466,0.0877188627236054,3.5342247176075308
0.05,7,7,-9,0.017093220273713412,-0.010852864447211896,0.013205813591601667,3.4692622537253412
0.05,7,7,-8,0.08359409770927388,-0.04569389018182157,-0.07000029694136489,3.3876247930777996
0.05,7,7,-7,0.08411277930125682,0.08078997994520032,0.023408092238285216,3.3687908867203524
0.05,7,7,-6,0.09940593935759913,-0.09053323506247679,-0.041052090430196135,3.484491664745415
0.05,7,7,-5,0.05688824726001004,0.041011273662469705,0.03942522173555981,3.5654997864608506
0.05,7,7,-4,0.0773608742820649,0.010467075511809032,-0.07664949575773827,3.4593131085460307
0.05,7,7,-3,0.1061853499531916,0.04262444912620689,0.09725474220504193,3.488532703485922
0.05,7,7,-2,0.10956264559879007,-0.10811310960191722,-0.017763131559775935,3.4431156654241195
0.05,7,7,-1,0.1520364523124906,0.07746667803208496,-0.13082047479825748,3.4554820926625833
0.05,7,7,0,0.06990971268233284,-0.06533220542910412,-0.02488113464244883,3.435514491215882
0.05,7,7,1,0.09773207184814467,0.06472663475401763,0.07322581936141725,3.4917119027592607
0.05,7,7,2,0.0974211397957638,-0.061970612801883984,0.07516995163005445,3.472354775548941
0.05,7,7,3,0.03277766659928092,-0.029143106301842803,0.015001825981296624,3.3840748250694914
0.05,7,7,4,0.1494680906320815,0.11242690356359075,-0.09849315444386575,3.519486350454774
0.05,7,7,5,0.03164988130495822,0.012420536420572503,0.029110913102188607,3.535070952873271
0.05,7,7,6,0.14194002141698958,-0.06958103538861593,0.12371519386924001,3.4910225564800585
0.05,7,7,7,0.18331688221040088,-0.03225731706914381,-0.18045649004356346,3.5512060389600424
0.05,7,7,8,0.12565113497363517,0.09998139961209773,0.07610471372897154,3.4719138657158513
0.05,7,7,9,0.06894633854735023,0.05309450206871702,0.04398376347199995,3.5490084031347147
0.05,7,8,-10,0.08724717271014026,-0.08308427456921175,-0.02662841462086838,3.5853496593314262
0.05,7,8,-9,0.0038937460041159107,0.0011324677817770024,0.0037254227502131476,3.5187014152208715
0.05,7,8,-8,0.06577980697876012,-0.04221992498542804,0.050442650013532875,3.496850535373758
0.05,7,8,-7,0.030579697902379004,-0.011774439804808079,0.028221985952156414,3.4204530544811487
0.05,7,8,-6,0.06290329097885429,0.022599217495442137,-0.05870348698811778,3.4478366506424236
0.05,7,8,-5,0.029419628386245435,0.029409392225526076,-0.0007760047100016168,3.4481510193656515
0.05,7,8,-4,0.08476182127395393,-0.07910125974122906,0.030455821332354915,3.4771760435090777
0.05,7,8,-3,0.04366283135040333,0.021851674112769004,-0.037801417698323236,3.4711518661561036
0.05,7,8,-2,0.13885011362638536,0.10595972137494902,0.08973233252403114,3.448114521750251
0.05,7,8,-1,0.046715831519578636,-0.03136944349549742,-0.03461685903354681,3.504251623529308
0.05,7,8,0,0.1160245181571868,-0.056057270475228904,0.1015838138704902,3.3948380761770682
0.05,7,8,1,0.18536715965352343,0.03279032772590762,-0.18244390449023618,3.479698644304571
0.05,7,8,2,0.15538086367474196,0.15295229512509323,0.027364360257004623,3.3359600873054274
0.05,7,8,3,0.09359315140687237,-0.08417314099972062,-0.04092139201580128,3.5393758946544938
0.05,7,8,4,0.14336302040188803,-0.11488240075403722,0.08576123609032782,3.5294161795605903
0.05,7,8,5,0.04588437439787543,0.018923641310240935,-0.04180037814955445,3.501515520733217
0.05,7,8,6,0.0669407631147554,0.06612345964383115,-0.010428511452572176,3.529146565831854
0.05,7,8,7,0.10297110932633927,-0.08013892934374711,0.06465911660032808,3.406083681635055
0.05,7,8,8,0.06654925285464504,-0.035211113615663425,-0.05647105925566054,3.4639857053462344
0.05,7,8,9,0.0916504756950194,0.05169227189551551,0.0756816934364146,3.580089583485839
0.05,7,9,-10,0.09174217951580158,0.09075792236134728,0.013402500921888522,3.4375384789145276
0.05,7,9,-9,0.04633880573605948,0.032306859872184734,-0.03321974897923341,3.571712948950788
0.05,7,9,-8,0.019113272148490294,-0.001704807785359641,0.019037090183040895,3.4314296853076267
0.05,7,9,-7,0.08344207307653852,-0.009070524476097575,0.08294760481797477,3.4168251087759036
0.05,7,9,-6,0.033771940582360424,-0.0012610717547119066,-0.03374838764634469,3.490910956979525
0.05,7,9,-5,0.05261806855098866,-0.01976633263858396,-0.04876426183238492,3.4738606807431056
0.05,7,9,-4,0.14222213405426545,0.10772056978702738,-0.09286234037384378,3.45220039056021
0.05,7,9,-3,0.16844166070600705,-0.1533840583281707,0.06961266919302789,3.359768482519013
0.05,7,9,-2,0.06466797829742196,0.06395943594136133,-0.009546620927780358,3.5623143798712453
0.05,7,9,-1,0.02537935442271892,0.022019848011504806,-0.012618951004905685,3.4433811233910356
0.05,7,9,0,0.042421871440330085,0.0159435980722904,0.039311790305316174,3.522721927107985
0.05,7,9,1,0.13926885733062488,-0.13881765604542595,0.011201472770656418,3.484111017077399
0.05,7,9,2,0.09923170150956455,-0.08468309253366746,0.05172721163389371,3.417874888460727
0.05,7,9,3,0.1411527822715434,0.13661184599540377,-0.03551494722966403,3.504773354972663
0.05,7,9,4,0.04069329444301756,-0.03912240482231111,-0.011197394944599037,3.3318178557439406
0.05,7,9,5,0.06842695827288607,0.05055620176444098,0.046112027515957554,3.4563183381517826
0.05,7,9,6,0.002830415184506239,-0.001091318951663034,0.002611565251420034,3.471328449013104
0.05,7,9,7,0.05983422868991275,-0.03594775967431074,-0.047831929684205465,3.379067037949853
0.05,7,9,8,0.07567428013969421,0.06340270857394392,0.04131214373702308,3.384839873982656
0.05,7,9,9,0.15090177050085185,-0.0998298625866334,-0.11316069492639946,3.5575296112788375
0.05,8,-10,-10,0.03870412272797759,-0.025175691420808555,0.029397171252121823,3.3974892428594217
0.05,8,-10,-9,0.06617484064089414,0.0648313582442075,0.013266669591836644,3.5658097251353507
0.05,8,-10,-8,0.08080069695495527,0.04717619151844188,0.06559847240768499,3.531447554712967
0.05,8,-10,-7,0.06597328257339857,-0.05296157185239769,-0.03933886018217625,3.502450055354612
0.05,8,-10,-6,0.07147827800708699,0.035695854681908834,0.06192697461838792,3.4486388310582603
0.05,8,-10,-5,0.07045736825403016,-0.04195823667065568,0.05660165295089237,3.4001979240803513
0.05,8,-10,-4,0.17725337445113024,-0.07252455717061679,-0.16173727882439015,3.540770113960008
0.05,8,-10,-3,0.05492999401160659,0.018274801291595644,0.05180092547308233,3.3791603231820204
0.05,8,-10,-2,0.11259450838805361,0.07352106216687826,-0.08527705867935115,3.5706745225381136
0.05,8,-10,-1,0.13833443424698627,-0.013081359083810806,0.13771453715187143,3.5081990564813146
0.05,8,-10,0,0.09238186438777564,0.09205917653068463,-0.007714718676245815,3.40140364084562
0.05,8,-10,1,0.07472425485402225,-0.06119231812435855,-0.04288606377433313,3.389078134008318
0.05,8,-10,2,0.06290146243904461,-0.06032270431169584,0.01782597322712709,3.501049056727423
0.05,8,-10,3,0.05541481450273435,0.01583781929362127,0.0531033440227172,3.4068128017750747
0.05,8,-10,4,0.024122600151928093,-0.02278050017422739,0.007934018521646324,3.3865638379645153
0.05,8,-10,5,0.0354013921063423,0.01608882125285449,-0.03153424160750806,3.5852871215393165
0.05,8,-10,6,0.1633209341071954,0.15409728348632346,0.05410873071679401,3.492318055558608
0.05,8,-10,7,0.19094695992700828,-0.16652329666888388,-0.09343839238714136,3.448881187161609
0.05,8,-10,8,0.04289546313852822,0.029373156288012403,0.031260813289945455,3.4483471482521737
0.05,8,-10,9,0.0902020399057881,-0.0570063059478616,0.06990485738018631,3.4296354644342517
0.05,8,-9,-10,0.05400808360733339,-0.041244444730149876,0.03486787739221197,3.3876049422421795
0.05,8,-9,-9,0.11964521891613321,-0.11022186891464925,-0.04654157305518712,3.503994111606173
0.05,8,-9,-8,0.06317732789636016,0.04999915831418367,0.0386194112849666,3.422509169614875
0.05,8,-9,-7,0.12779407790256525,0.12743693438739712,-0.009547465679915379,3.411847212225251
0.05,8,-9,-6,0.10010787576417843,-0.060623541717273355,-0.07966412605225892,3.495984728648611
0.05,8,-9,-5,0.05962244253256184,0.05951606324080494,0.0035600379022064504,3.5656170088031782
0.05,8,-9,-4,0.01367953225322548,-0.0026702406395009426,0.013416386159998295,3.3749691866598703
0.05,8,-9,-3,0.0861747705748645,-0.08418057727090122,0.018431535312294578,3.407811084011686
0.05,8,-9,-2,0.0527755899011885,0.05251707649589621,0.005217237366903604,3.4167498455894876
0.05,8,-9,-1,0.04038528118438651,-0.014221772433343993,-0.037798308496494126,3.4335571537530583
0.05,8,-9,0,0.07224743005383218,-0.015231183133417314,0.07062366607405535,3.5021454394699263
0.05,8,-9,1,0.09162692153544659,0.04646059546514891,-0.07897408321143506,3.441199670360896
0.05,8,-9,2,0.08248237382380884,0.0774933737739385,-0.028251000207836996,3.4719257916197783
0.05,8,-9,3,0.04063915690216348,-0.04039158304375068,-0.00447896114500379,3.5257588307734267
0.05,8,-9,4,0.0834152350027869,0.030636873349421112,0.07758532994027734,3.5610167974630795
0.05,8,-9,5,0.16030033188493786,-0.15391876923571113,-0.044779558722536986,3.581553657416601
0.05,8,-9,6,0.09920597965215158,0.04743223253333273,0.08713213939555808,3.5227308369911943
0.05,8,-9,7,0.052745906602750234,0.034536063467525135,0.03986716673546198,3.502475016398697
0.05,8,-9,8,0.1148823748850312,-0.021756141651190664,-0.11280350331296529,3.471426804011835
0.05,8,-9,9,0.04937327727897216,0.022556506682215982,-0.04391952317092496,3.4519873635409857
0.05,8,-8,-10,0.07336075814461163,0.05524795177884778,-0.04826452796614,3.46236545972895
0.05,8,-8,-9,0.05402530858115234,-0.005305257112820261,0.05376419081745398,3.42304214067411
0.05,8,-8,-8,0.07269004984429997,-0.0713172101541919,-0.014060543452855678,3.4327766443487633
0.05,8,-8,-7,0.04816449797798973,-0.04707101461172414,-0.010204824785101874,3.483032843467099
0.05,8,-8,-6,0.12094738222968611,0.005199385607958629,0.12083557281493536,3.5187347795125103
0.05,8,-8,-5,0.059811914592311104,0.02399512295096251,-0.0547877650736559,3.5637243847079674
0.05,8,-8,-4,0.06511300373618853,-0.027438933523158404,0.05904920137191183,3.4420353508107016
0.05,8,-8,-3,0.1069071460113635,0.07027064402208882,-0.08056782519725766,3.4949724486303007
0.05,8,-8,-2,0.11382922282229169,-0.11225537182126466,0.018863283531679986,3.3412346499583476
0.05,8,-8,-1,0.0976896748428224,0.0385028466923365,-0.0897819768521656,3.3862732704074956
0.05,8,-8,0,0.09319350252669908,0.07858222059859266,0.050098538092323494,3.462745603769452
0.05,8,-8,1,0.15261534978808095,-0.14491619612401996,0.047861687098167405,3.4713987702418234
0.05,8,-8,2,0.07042566229373447,0.06345464008070056,0.030549673676487643,3.5960609599352344
0.05,8,-8,3,0.095042820479958,-0.0934131229569859,0.017525015954587886,3.5574642938250025
0.05,8,-8,4,0.10442170778759048,0.07382419472127655,-0.07385039831329265,3.4824790204818292
0.05,8,-8,5,0.0767061736364709,0.06480051280251864,0.041045470084761365,3.429770523693593
0.05,8,-8,6,0.24018204245052133,-0.0824611922722025,-0.22558272381711963,3.405080299847976
0.05,8,-8,7,0.09578739397295004,0.03781983971520031,0.08800502581128933,3.4211458180617917
0.05,8,-8,8,0.16360841937493728,0.04536093763582327,0.15719446627398914,3.5322572307040665
0.05,8,-8,9,0.04422431601683265,-0.015772450486311484,-0.04131609774426348,3.4703239757643924
0.05,8,-7,-10,0.06016259843215946,0.005591421353009718,-0.0599022057804417,3.517022531283186
0.05,8,-7,-9,0.05420812498345573,-0.015532675106838756,-0.051935121240325885,3.4632570757155596
0.05,8,-7,-8,0.08435580365260892,0.07796159125628321,0.03221632968954924,3.495977154711042
0.05,8,-7,-7,0.08076739553917058,-0.062137205261770134,-0.051597867246984896,3.3803917738308167
0.05,8,-7,-6,0.13623370799669873,0.05042570817554193,-0.12655777791003153,3.463543190143637
0.05,8,-7,-5,0.13556772311863405,-0.004974382479017603,0.13547642994455922,3.4737345710873835
0.05,8,-7,-4,0.07498614574416444,-0.03217965436463199,-0.06773028789646396,3.52041292432256
0.05,8,-7,-3,0.17835221236482884,0.04574117096012609,0.17238693957091275,3.398650659002279
0.05,8,-7,-2,0.04145766723171935,0.03282927737250585,-0.02531751803583937,3.455420823523507
0.05,8,-7,-1,0.14866307482341684,-0.1437436846190594,0.03792707407761926,3.4150316517597963
0.05,8,-7,0,0.15781777115931608,0.1283350739276612,-0.09185073594520621,3.503948225840259
0.05,8,-7,1,0.03519637692272989,-0.03279298212294579,0.012783007156809023,3.4874704420687115
0.05,8,-7,2,0.07971703418719707,-0.054626426399416506,-0.05805823867834674,3.473058131363964
0.05,8,-7,3,0.09617918106926994,0.08978300021457208,0.03448837113616071,3.3985927413151718
0.05,8,-7,4,0.07629618217169978,-0.039232403506019864,-0.06543642662247107,3.41581491769937
0.05,8,-7,5,0.09769205078220386,0.03830563419294508,0.08986887767803142,3.4621362329765395
0.05,8,-7,6,0.2061590036905221,0.004178351399864777,0.20611665673168666,3.446250646413917
0.05,8,-7,7,0.23761420927273352,-0.1056613556553061,-0.21282901674675214,3.4904573676523296
0.05,8,-7,8,0.07548268969990457,0.06277885908238856,-0.04191003813701055,3.5156254923215524
0.05,8,-7,9,0.030611963408371502,-0.014375246930564689,0.02702673823088473,3.4685051711843062
0.05,8,-6,-10,0.15989578323526993,0.07356705583237444,0.14196672072206473,3.375248261705714
0.05,8,-6,-9,0.06262175894083855,-0.03471654251160716,-0.052117620522087016,3.469422563969725
0.05,8,-6,-8,0.07387497643232313,0.07371415212913401,-0.00487195225337678,3.4306190316234026
0.05,8,-6,-7,0.17655753089329004,-0.013804857820784111,0.17601700944989096,3.4506821698988044
0.05,8,-6,-6,0.10087353536129062,-0.09076985093293999,-0.04400345779478476,3.4502532306278764
0.05,8,-6,-5,0.11659536340785842,0.07076335098399689,-0.09266621242786521,3.469807287380544
0.05,8,-6,-4,0.05354688242584968,-0.0053937103066439285,-0.053274539009322,3.3397476074600725
0.05,8,-6,-3,0.0582097110973895,-0.0073754170436588495,-0.057740572299498874,3.3522148023821994
0.05,8,-6,-2,0.08697111832897785,0.08673797680346329,0.006363867018954084,3.577500596111809
0.05,8,-6,-1,0.10326241938791308,-0.08427524444449164,0.05967252660702771,3.4964699239663517
0.05,8,-6,0,0.07834485495355178,-0.05344665092599321,0.057283259356360805,3.5395042829309267
0.05,8,-6,1,0.07774895071364353,0.06733291217587034,-0.03887387651095661,3.4269368369764006
0.05,8,-6,2,0.16140323658794087,0.10890428224048376,-0.11912540489227252,3.456439657023081
0.05,8,-6,3,0.12541323970574653,-0.10372332761263259,0.07049788651054392,3.4672850375122466
0.05,8,-6,4,0.08818970389564904,-0.04440308498379464,0.07619573424493109,3.3903131150011987
0.05,8,-6,5,0.20822306134704285,0.035128427499350856,-0.20523848776035458,3.4711135441282077
0.05,8,-6,6,0.01336812702768493,0.008677540388805749,-0.010168928804400457,3.48334489713646
0.05,8,-6,7,0.15712778141307185,0.06685132329793664,0.14219718796484282,3.5477002225528382
0.05,8,-6,8,0.11188834168783168,-0.09790647321283741,0.05416016533096002,3.485461173491686
0.05,8,-6,9,0.029176800659138646,-0.021331534051289847,-0.019906063189937262,3.4823736785889348
0.05,8,-5,-10,0.008779322444442145,-0.006312546171666877,0.006101496817507934,3.4784562208818945
0.05,8,-5,-9,0.019984625251889408,0.00030548874762459377,0.01998229023619491,3.5658450677547537
