eps,realization,seed,N,pairs,local,regional,sum_W_real,sum_W_imag,area,null,corr,corr_centered,corr_centered_rms
0.02,34,3034,324,901,0.08729258519400858,0.12480472506594431,0.08365114015031949,0.092621305056329,1122.2363563131137,1.7662042194486913,-0.40370697850838766,-0.4037546199285312,-0.33174776456995103
0.02,35,3035,324,901,0.08387693146752401,0.02287583865541862,0.02287206566663169,-0.00041545917974283864,1122.408939062281,1.696711734739582,-0.3905731934934579,-0.3905632552388418,-0.3205500940052508
0.02,36,3036,324,901,0.09216356827673192,0.018204427791639884,0.004870001960197268,-0.017540931335841475,1121.491821015653,1.8962390203724233,-0.4155192440647041,-0.41552770151253227,-0.33647176170023907
0.02,37,3037,324,901,0.09121268214276972,0.14396641605890198,0.016341775775184253,-0.14303592317092398,1121.8132523627746,1.8415999531520852,-0.42377732908635485,-0.4236584851952704,-0.3471149250526984
0.02,38,3038,324,901,0.0960817339224392,0.056458995330340336,-0.03289132479115686,-0.045888766677630616,1123.1164146495576,1.9581654582483128,-0.4396475364616563,-0.4396389874529914,-0.3510548016842987
0.02,39,3039,324,901,0.0909415646710944,0.19335695882495996,-0.18838863011784124,-0.043550402619958184,1121.9637367279622,1.8629389699972057,-0.4362207655441383,-0.43638323251645383,-0.3443702504561625
0.05,0,3000,324,901,0.09913530334362747,0.06431368291571594,0.05796404097300911,0.027864309865176518,1121.3975284397443,2.04124087266006,-0.4696222436018603,-0.4696458806470046,-0.37193815840118183
0.05,1,3001,324,901,0.09105172023649806,0.04163500040036756,-0.041624794712089574,0.0009218044884931609,1123.167032307399,1.8855045587450028,-0.4137783564072801,-0.4137824419940008,-0.3279902922183488
0.05,2,3002,324,901,0.09380084479672894,0.18241337117570627,-0.17175002399267703,-0.061453781349896236,1121.93541728718,1.9044057641474925,-0.4078381179312581,-0.4077648043327929,-0.33132765480351983
0.05,3,3003,324,901,0.08740515499754573,0.07829434706377997,-0.017299477144570474,-0.07635923567367679,1122.7910569396554,1.8147446520839232,-0.4431590629711986,-0.4431971922227838,-0.3486412329504891
0.05,4,3004,324,901,0.09827492826405823,0.25305182732403503,0.2414798815816832,0.07564849042333564,1122.6649957832644,2.0530290101012167,-0.4480769685791884,-0.4480800381114608,-0.34651695917419006
0.05,5,3005,324,901,0.09679507259425248,0.24992402532319857,-0.1994392852466942,0.1506186905202623,1121.7716928502603,1.9879010891408415,-0.4498325323650566,-0.44985112623534196,-0.36324124289467735
0.05,6,3006,324,901,0.09057178456060301,0.08154145712029172,0.05061351810664272,0.06393184663506071,1122.5290022123625,1.8176132227720383,-0.4057199386242188,-0.4057208832049949,-0.3286571208157898
0.05,7,3007,324,901,0.08245927540363646,0.03473630218035659,0.027075682130043077,-0.021760471648333175,1122.7430017649565,1.7128588323747262,-0.4104508083241975,-0.4104562104682036,-0.32046367466772047
0.05,8,3008,324,901,0.08452223991339751,0.037999710108039327,0.013575395231776977,-0.035492064079115954,1122.6882023811372,1.7316488886323231,-0.4062995416776456,-0.4062977479710647,-0.3186488637741544
0.05,9,3009,324,901,0.08674333810075324,0.09334598860255303,0.04788562801522245,-0.08012764952109666,1122.8315350348425,1.7675528960532358,-0.4168496344249469,-0.41680391000876643,-0.33285182714363265
0.05,10,3010,324,901,0.09744246152727269,0.2348182096070235,0.04816891520621036,0.22982460088272738,1123.5788241415978,1.9944972598435728,-0.4221133253673381,-0.42240894876372276,-0.33523393326901224
0.05,11,3011,324,901,0.09251237748609448,0.04757745231380631,0.030788873137328476,0.03627201758388973,1122.4563452486611,1.8662702225921206,-0.41305125191848274,-0.41308073409566815,-0.333556511344008
0.05,12,3012,324,901,0.0836331113747404,0.10802837651981081,0.08430738501214519,-0.06754550292891401,1122.6468399660082,1.7120428251180193,-0.39897743510160977,-0.3990445677485752,-0.3105801788132541
0.05,13,3013,324,901,0.0898175714934475,0.12885844369817653,-0.007804672490673958,0.12862187061160885,1122.0691010453613,1.8444125239723455,-0.4190157454665971,-0.41889193356412935,-0.3281800412013646
0.05,14,3014,324,901,0.0889927510059425,0.07876329585319375,0.041560820615325955,-0.06690556750703505,1121.5980809545524,1.8105702111547983,-0.3712297906123424,-0.3712366366120561,-0.2942642488144414
0.05,15,3015,324,901,0.09802870258564003,0.16092850620140262,-0.15564630579895677,0.04089268393432388,1122.4296327586346,2.007729941966316,-0.40886619733131,-0.40862568943576877,-0.3323752467651107
0.05,16,3016,324,901,0.08733621096006754,0.05896755477111155,-0.058916910275468304,-0.002443399123446266,1123.6692300057593,1.7835791321358203,-0.3804016351604062,-0.3804230336617712,-0.2985545636567794
0.05,17,3017,324,901,0.0909723404783441,0.08466834022029641,-0.07963608105575037,0.028754520161912295,1122.0771681338454,1.843492705936333,-0.4116963969962326,-0.4117237785518569,-0.333755264951849
0.05,18,3018,324,901,0.09086646676420691,0.1289219175086354,-0.06996675169987654,0.10828441471731386,1122.4861162331736,1.86546694074037,-0.4228667650012548,-0.4227671996008746,-0.33462250614023165
0.05,19,3019,324,901,0.0873469798233663,0.0365027838877155,0.008281695644043907,-0.03555090362863772,1122.7043438573255,1.7964555921036753,-0.38808262107413516,-0.3880825289246934,-0.30824977175612955
0.05,20,3020,324,901,0.09443070173653971,0.23534263267640299,0.2351372943695882,-0.009828914060564777,1122.3669183447505,1.9726159567286485,-0.43276103059204635,-0.43306028057808343,-0.33874659392480794
