eps,parameter,realization,seed,N,pairs,local,regional,sum_W_real,sum_W_imag,area,null,corr,corr_centered,corr_centered_rms
0.05,10,2,4002,400,1121,0.09515133393114289,0.05600235164310503,0.049383317347880595,0.026411197573690308,1385.8848571170972,2.1961304894715976,-0.4440299235395734,-0.44406713358403604,-0.34563096808347704
0.05,12,2,4002,576,1633,0.09180954512220232,0.31760142631945804,-0.314820540407895,-0.04193677786186123,1995.7225790277002,2.5355436574557944,-0.4321683837669521,-0.4319212620772925,-0.33895504822318834
0.05,4,3,4003,64,161,0.08515300433307997,0.1696780534741912,-0.16171649053138282,-0.05136553826257115,221.5841901717174,0.7866325039488624,-0.4255977508240113,-0.42609266176400445,-0.31489972261569243
0.05,6,3,4003,144,385,0.09080347212440075,0.1276041123298276,-0.12586265561384202,0.021009555095590632,499.20304099660177,1.247895883893588,-0.42989038298242827,-0.4305050325371991,-0.3294319288899211
0.05,8,3,4003,256,705,0.09368052278880942,0.11670919237397134,0.10910003982339056,-0.04145137989403061,886.1165530915812,1.682905176110181,-0.4353954028452229,-0.4351327718942396,-0.34511762722453176
0.05,10,3,4003,400,1121,0.09342967240775296,0.05306520059716197,-0.0464815557246232,0.02560040022803916,1386.4030544180855,2.098730026705978,-0.4195213847778144,-0.41956539205833904,-0.33701901132653184
0.05,12,3,4003,576,1633,0.09074257934524928,0.14199054965315397,0.14123897735580915,0.01458997828271226,1996.042900595353,2.4731578983136275,-0.4252994145752458,-0.42523741746542304,-0.3382795613990126
0.05,4,4,4004,64,161,0.08356613002353429,0.021776502494985795,0.019016826903951234,-0.010610200536242426,221.96881270785295,0.7623689049566685,-0.41708619287543724,-0.4171436676624133,-0.3236443123252463
0.05,6,4,4004,144,385,0.08651159856011112,0.2085019232282094,-0.1988887981999219,-0.0625803318979124,499.2602057739163,1.1818340828244345,-0.4146731843449459,-0.4148219462047556,-0.3275260016487303
0.05,8,4,4004,256,705,0.08726463511053807,0.03416029965141562,0.012852493589436964,-0.03165026825807307,887.3844336426394,1.5824893953081975,-0.4211925389598125,-0.42122692095602854,-0.33256344214111205
0.05,10,4,4004,400,1121,0.083921964797517,0.123242613262552,-0.11109100439720399,0.05336225694068199,1384.7983909075622,1.900681091920358,-0.40994182112801625,-0.4099148873087557,-0.32725109713063905
0.05,12,4,4004,576,1633,0.08371411242197653,0.05123571213701358,-0.029150263282440303,-0.04213502520174081,1995.7077010480157,2.2839509457920677,-0.40633339010509467,-0.4063708143959981,-0.3243826955631349
0.05,4,5,4005,64,161,0.10004626434396946,0.08292491856404141,0.07931944792738932,-0.02418609723264739,221.4605481527384,0.8899780984454604,-0.4085344642325288,-0.410068094807044,-0.32643136792807637
0.05,6,5,4005,144,385,0.09254762126701574,0.23092877682045843,-0.10488094905222578,-0.2057379072745164,499.00656220060154,1.2308465793191086,-0.38843559883229933,-0.38837911377399653,-0.32157766181003017
0.05,8,5,4005,256,705,0.09059951595772513,0.1793473123094045,-0.17612091970369992,-0.033865617893816216,886.8507373430167,1.634860203594763,-0.40415091921168655,-0.4040376097918563,-0.32182318464755305
0.05,10,5,4005,400,1121,0.08994347623955186,0.16803132376333782,0.14357666072751263,-0.08729414791380001,1386.0779890500132,2.0521659749065297,-0.41200907820273974,-0.41208440495120147,-0.324764682483824
0.05,12,5,4005,576,1633,0.08988529809564395,0.14951744093476382,0.008366231285241277,-0.1492831916786429,1994.8146961617824,2.4641012063856085,-0.4099876768971035,-0.40999699103084836,-0.32375431291166723
0.05,4,6,4006,64,161,0.08527509503378579,0.10680842402401282,-0.027463707717708896,0.1032171700875856,221.67256090852123,0.7920862890312758,-0.4125625914587801,-0.41264586351563987,-0.3165080378205795
0.05,6,6,4006,144,385,0.0914004686498295,0.09403957943674963,-0.0215781611898076,0.09153046192556566,498.4743684156286,1.2476159214261342,-0.4228915167047047,-0.42300226377728795,-0.33653338376336606
0.05,8,6,4006,256,705,0.08935344696045272,0.053521400831959796,0.0505174051819397,0.01767857801688355,887.2055286262216,1.624499881553887,-0.4051838737196096,-0.4051425418324787,-0.3208699175210398
0.05,10,6,4006,400,1121,0.09463322992651094,0.1708417420618202,-0.1688926266816808,-0.025732887192849205,1385.7333460139507,2.1524433877950364,-0.4160810601317821,-0.41601979427020735,-0.3320733751604662
0.05,12,6,4006,576,1633,0.0943765774689369,0.07938253007098627,-0.07709576219660264,0.01891638262977187,1994.9040638933138,2.5796939844547353,-0.4203020653170794,-0.42024119207682553,-0.3316890630253708
0.05,4,7,4007,64,161,0.10122428744688276,0.11690153683160226,0.060844778423211565,0.09981924790450361,220.53481604640726,0.9169500622018406,-0.40662632090801676,-0.4072729469431129,-0.33387985863812286
0.05,6,7,4007,144,385,0.09428136531452057,0.08034847109744339,-0.02070676120294035,0.07763444369724755,498.5236253591452,1.275829907453903,-0.4250895305684113,-0.4254767147003253,-0.3433611741001212
0.05,8,7,4007,256,705,0.0934952294253808,0.24866382544505616,-0.2295005396417662,-0.09572460701986436,886.9273960666468,1.6945025233727482,-0.4240917109549961,-0.4237052279187531,-0.3360482940618564
0.05,10,7,4007,400,1121,0.09408086514881642,0.13193258983503525,0.09096246103236494,0.09556170228451948,1386.3919390856768,2.1180621041532497,-0.425986480302005,-0.4261432984766812,-0.34254539670605744
0.05,12,7,4007,576,1633,0.09454977888099121,0.07959956851609737,0.021613357213674522,0.07660909931530968,1995.1783752032527,2.574653169626361,-0.4243516276870491,-0.42440896350749596,-0.33897680458163837
0.05,4,8,4008,64,161,0.10497079082000102,0.19866870283593976,0.05224443511025845,-0.19167621784281152,221.37696070856566,0.9203305750367071,-0.4171348261470174,-0.4183248327427043,-0.3479511632592933
0.05,6,8,4008,144,385,0.09265857710027015,0.04991704384571602,-0.0496043128386634,0.005578836267461945,499.09966599480845,1.2420434319626517,-0.3834658806165825,-0.38340606756700385,-0.31654280840798327
0.05,8,8,4008,256,705,0.09629785813084996,0.05962951160886922,0.057592454503250234,0.0154527615332445,886.5304702159915,1.7424684501238328,-0.3839378149206663,-0.38393306000339844,-0.31109172572083876
0.05,10,8,4008,400,1121,0.09478304018465888,0.04005701043693025,-0.007368538163351701,0.03937345210264867,1387.0607181708292,2.153161465722025,-0.4016487190350825,-0.40162798828661384,-0.32178402168695297
0.05,12,8,4008,576,1633,0.09602361699598487,0.12655747460346778,-0.09030094946661826,-0.08867092479180899,1995.6265923984774,2.6209670781483196,-0.4154892142883484,-0.41550512928982003,-0.33026954419242055
0.05,4,9,4009,64,161,0.09138278693781199,0.1257596189914531,-0.12465837756059006,0.016606344354999608,221.79699948896098,0.8218287015603819,-0.4280242258410142,-0.427830315002988,-0.3414941071031517
0.05,6,9,4009,144,385,0.0907627503529789,0.019547548312609114,0.0097351543997366,-0.016950911888363895,498.6589894426198,1.2214585729472485,-0.4382583893250234,-0.4383140538160133,-0.3454456219942644
0.05,8,9,4009,256,705,0.08996371511421683,0.09453820388061827,0.08591866155427219,-0.039439264568393986,886.9476244523337,1.6283780604507323,-0.4271813838533065,-0.4273206992371901,-0.3354197969888858
0.05,10,9,4009,400,1121,0.08998703692841492,0.1749535371560696,-0.1483129842889408,0.09280085589437538,1386.2285344560678,2.0333606368110537,-0.40563255494711237,-0.4055997350201705,-0.32542895534918453
0.05,12,9,4009,576,1633,0.09105734143709555,0.13601598907632836,-0.022339057766633807,0.13416898219227452,1995.1794020202074,2.4587967047866828,-0.4007830164460619,-0.4007780252834846,-0.32358074146856813
0.05,4,10,4010,64,161,0.08957752344223613,0.14904898833993033,-0.022504558769338434,-0.14734023808774738,221.4949315052583,0.8076294955898419,-0.3974938258486198,-0.3963943201124207,-0.3169751944907532
0.05,6,10,4010,144,385,0.0898552885477231,0.1912049851829721,0.02231683346411195,-0.18989814454848072,498.4037998280638,1.216661918669067,-0.39878972564394954,-0.3985035412763851,-0.3215830871087809
0.05,8,10,4010,256,705,0.09087172473403315,0.19287165449868918,-0.18185467990608428,-0.06425224124742537,886.4093731688249,1.6494432345001684,-0.40958447575147483,-0.40945880212932995,-0.3273920722594277
0.05,10,10,4010,400,1121,0.09091924343519807,0.2139534636679708,-0.1853494640444313,-0.10687217034365762,1385.0950019554996,2.0537440158280447,-0.39968430896669144,-0.3996529685980111,-0.3201766421149459
0.05,12,10,4010,576,1633,0.09061729074956314,0.047122188941300505,0.044589556651871476,0.015240476639828818,1994.8506041610835,2.455571611020232,-0.40185508377543316,-0.4018582281684691,-0.32190381642916405
0.05,4,11,4011,64,161,0.07731765461289458,0.0066531939706149104,0.0065957676600514326,-0.0008722608470212584,222.29706078282598,0.7110159396947207,-0.36061504690052315,-0.3606592271477667,-0.29167771358172745
0.05,6,11,4011,144,385,0.09067724104762169,0.1268082948933414,-0.11939498590507469,0.0427221370542679,497.7455450421111,1.237053554959443,-0.3783222307954212,-0.37840215223472634,-0.30430191388466327
0.05,8,11,4011,256,705,0.09687041890277824,0.10357647452137383,0.010023496455245251,-0.1030903273497979,886.8550412977613,1.766470503485574,-0.4129809891583513,-0.4130504692394535,-0.3315739738144253
0.05,10,11,4011,400,1121,0.0941968334108985,0.1954095733871944,-0.1909944925100131,0.041303815831080976,1385.5666676915223,2.149873494355507,-0.4235374642973552,-0.42344230414318007,-0.33838513163184686
0.05,12,11,4011,576,1633,0.0916312659368512,0.03274556981605797,-0.03202368442563541,-0.006837834334468995,1994.9040398070188,2.508246583082617,-0.41122997199635486,-0.4112210158073588,-0.3300129450814243
0.05,4,12,4012,64,161,0.08297222753726019,0.17226915823424985,0.15616209430552663,-0.07273282052037319,221.71350710533395,0.7623520274882262,-0.44965990715030224,-0.4506135565493302,-0.3500742863428106
0.05,6,12,4012,144,385,0.07945907356271104,0.054937786887915674,0.030762448764496853,-0.04551738320854732,498.83993773670784,1.0813786219162824,-0.38734681076856825,-0.3874053926105613,-0.3058007675965107
0.05,8,12,4012,256,705,0.08272845602665133,0.20698136760771482,0.1710859527819295,-0.1164941341761866,886.2908959405086,1.5016005639605834,-0.40145732438386367,-0.4016311110423972,-0.3207983084022389
0.05,10,12,4012,400,1121,0.08582151301969404,0.14935657188112905,-0.14887112075726217,-0.01203224702869471,1385.6380342718546,1.9448450650039741,-0.4087992530292862,-0.40888926248770213,-0.324059558976957
0.05,12,12,4012,576,1633,0.08786217353569713,0.05505853326631943,-0.022615165602227982,-0.05019956543857933,1994.112151508956,2.3860329624810106,-0.4080173049507086,-0.40804719120005684,-0.326424387954571
0.05,4,13,4013,64,161,0.10402945168627489,0.1744422379042356,0.1713655158661238,-0.03261831290816859,221.2783831332096,0.9601851703910488,-0.38593430702208553,-0.38608769854467134,-0.2988123858904882
0.05,6,13,4013,144,385,0.0991807379290071,0.11097466978676018,-0.03727304944191223,-0.1045279729047743,498.26716872428034,1.3596874438757247,-0.40651194443556693,-0.4062942027295563,-0.3195400194191784
0.05,8,13,4013,256,705,0.09807185491665187,0.05290656981191412,-0.05219595531205412,-0.008642185969127941,886.9633961627788,1.8052048386939654,-0.4084256490712214,-0.4084414137882992,-0.3192980243970113
0.05,10,13,4013,400,1121,0.09515636912623142,0.14398270190703769,0.13431739793594133,0.051863812626617205,1385.449075240222,2.175007158802834,-0.399779510619154,-0.3997569522746559,-0.3132163368796563
0.05,12,13,4013,576,1633,0.09385460958711904,0.021320816269173475,0.015798841005068454,-0.014316907112935387,1994.3936157718713,2.5710406617638295,-0.40473091233479397,-0.40472797732353694,-0.3151406790791079
0.05,4,14,4014,64,161,0.09354941934731074,0.03820394236278926,0.0027760726995644802,0.038102947818063324,222.21798007115058,0.8422957616583973,-0.4329597484167166,-0.4328495646510041,-0.3416821314888999
0.05,6,14,4014,144,385,0.09391722334939351,0.082133498609847,-0.02265098710142377,0.0789483652599905,498.96500814569845,1.261724500245529,-0.396658064959769,-0.3965154405260039,-0.3164735974527142
0.05,8,14,4014,256,705,0.09388414492725569,0.13766395819324048,0.07951886727040058,0.11237488657819718,886.1099229972501,1.691225195820661,-0.4109714566413498,-0.4109750398646221,-0.33007647956277886
0.05,10,14,4014,400,1121,0.09546725969465335,0.18176996255057484,0.1812037664815942,0.014335769896355793,1384.9498314439218,2.1571933281758584,-0.4158950140309287,-0.41593405339829004,-0.33425498885187027
0.05,12,14,4014,576,1633,0.09285484452950905,0.03714611500741719,-0.03632946910635182,-0.007746194846174045,1995.47773451484,2.5166882617251662,-0.4063126375455487,-0.4063063580391756,-0.3275781607021854
0.05,4,15,4015,64,161,0.0791039954780905,0.010139438764583179,0.00977939405334416,0.002677997462685308,222.02153745562006,0.7376230790898197,-0.4345531783434647,-0.4345548488508468,-0.32137368438341996
0.05,6,15,4015,144,385,0.08120179553442042,0.05461009823158591,0.048473435280627086,0.025151320063931434,498.8973114109017,1.0996730023329797,-0.4040690561160776,-0.40379237387528105,-0.31919235983335825
0.05,8,15,4015,256,705,0.08119387007649453,0.03566817230895556,0.007661827774403829,0.034835540917527295,887.2016393610545,1.456055843145273,-0.380655706335033,-0.38062974519004567,-0.3111359872105621
0.05,10,15,4015,400,1121,0.08424788617956595,0.12786236948729016,0.061355878183567025,0.11217950678812773,1385.5399524996913,1.9220770100841755,-0.40482768002243263,-0.4047341041917691,-0.32901325245471
0.05,12,15,4015,576,1633,0.0851470354614418,0.22066411756834559,-0.2105820016378286,0.06593840586806902,1994.622784392758,2.3514252297973566,-0.41213528781821207,-0.41214190613005397,-0.3307918244370508
0.05,4,16,4016,64,161,0.08802173231498527,0.10102819286185495,-0.05725439548443623,0.08323839228771737,222.20858894258112,0.8070300225125371,-0.39229719104695326,-0.39219477970734695,-0.316248449908242
0.05,6,16,4016,144,385,0.08847857930743297,0.13116003803209417,0.13059000957127376,0.012214948905133145,499.2723313868926,1.2153465383584976,-0.39899070900802147,-0.39908802205880545,-0.31732243930561643
0.05,8,16,4016,256,705,0.09135444568145736,0.11742711703630723,0.05074002460814153,-0.10589890329093965,886.333398255245,1.644262457529835,-0.41601489424571503,-0.41594919275938846,-0.3355660782583283
0.05,10,16,4016,400,1121,0.09226261925765748,0.2152516956818254,-0.14199876131177902,0.1617703442532703,1385.2919271484038,2.075580195834925,-0.4135794312971817,-0.4135715772679898,-0.3362377468712699
0.05,12,16,4016,576,1633,0.09181106464552818,0.1022608529087563,-0.06451946416274446,-0.07933801599346071,1995.0431745125686,2.495749639245715,-0.41646470046263956,-0.4164374873732183,-0.3356152895020131
0.05,4,17,4017,64,161,0.095773208155231,0.051127675766389956,-0.044079941915244,0.025903628124681943,221.9061812316902,0.843206509953462,-0.3705395831394405,-0.37083067422550947,-0.30622189692856316
0.05,6,17,4017,144,385,0.09955558956047844,0.28855368437698026,-0.24358519466838668,0.1546915696018826,498.4935112973314,1.3206406342290335,-0.3889991006294693,-0.3895334977142366,-0.3108500686267737
0.05,8,17,4017,256,705,0.09772962613459751,0.1548832524157195,0.09782379394936092,0.12008050306450445,887.0243772721619,1.7551758578920515,-0.38640971246274963,-0.38613406211339923,-0.30379380860873334
0.05,10,17,4017,400,1121,0.09354182289677837,0.06890091071508281,-0.03924150110258928,0.056634266028468105,1386.3708482747256,2.10721509206575,-0.39471193168691643,-0.39466814208427137,-0.314631062848608
0.05,12,17,4017,576,1633,0.09352083531017537,0.19048980679888877,0.18707854068022156,-0.03588852339170079,1994.6552954454182,2.526376095244547,-0.39259249529497947,-0.39257291436624964,-0.3122658984616139
0.05,4,18,4018,64,161,0.09832142674433289,0.08582150082190744,-0.08100264244891031,0.028353164190591702,221.4800223751516,0.9099122370954714,-0.4850348973232852,-0.4855639134011811,-0.36249512634798725
0.05,6,18,4018,144,385,0.10082900471596092,0.1522881743977219,-0.14824422143826776,-0.034861710680240465,498.75321709675745,1.3817745003710002,-0.5018273195210152,-0.5016561605627342,-0.382422234073553
0.05,8,18,4018,256,705,0.09539491995821334,0.14782317036061823,0.04224636817927552,-0.14165780624845725,886.1447786114171,1.7454561328504399,-0.4647951438775454,-0.46469619852613214,-0.35854888813058167
0.05,10,18,4018,400,1121,0.09277074034148897,0.029019584935726424,0.02755290114069986,-0.009109003709114431,1385.9672181208568,2.12140990618596,-0.4421797605028009,-0.44215930127017766,-0.34767484014685063
0.05,12,18,4018,576,1633,0.0899023736669326,0.18214738645946554,-0.13345463701379323,-0.12396584309208153,1996.6854505047731,2.46587412309205,-0.4395566277752846,-0.4395904505403834,-0.34567142251218935
0.05,4,19,4019,64,161,0.08025445151191721,0.11051171664221134,-0.08358115906124208,0.07229819752378173,221.7461490445212,0.7153692553847606,-0.3451489825021488,-0.3448003312180429,-0.27554355694486204
0.05,6,19,4019,144,385,0.08455475150016531,0.11234456387463759,0.07711395833447732,-0.0816990725906422,498.92950364494646,1.1827256522267264,-0.39236292162776953,-0.39224990783129116,-0.29740810762120085
0.05,8,19,4019,256,705,0.09066140480802876,0.11940511576323964,-0.1128276705093545,0.039083224507008116,886.6925607939527,1.6861844559062265,-0.42570706249153645,-0.42565185428242064,-0.3266805097364179
0.05,10,19,4019,400,1121,0.08953413675738636,0.09400762530519026,-0.08518692925520721,0.039757020758469444,1386.1764918142994,2.089734976935895,-0.42490460847057243,-0.4248615282006116,-0.3252597884766738
0.05,12,19,4019,576,1633,0.08976361670928362,0.10620926367353138,0.015507009121781046,0.10507112047642164,1996.2310513811024,2.4896147070570684,-0.4239481186179319,-0.4239343704053237,-0.3320463535708825
0.05,4,20,4020,64,161,0.08680077142120268,0.07481010397480621,-0.02240617348496521,-0.07137587159876199,221.62998548015673,0.7902130239022799,-0.39110548577543697,-0.3913451106437406,-0.303773036915368
0.05,6,20,4020,144,385,0.08512788632454155,0.07069036416265136,0.06221262403161809,0.033566605377201894,498.52047600744703,1.1612984725766784,-0.40938024510478754,-0.40918323527221473,-0.3207932078714104
0.05,8,20,4020,256,705,0.08764238913790483,0.07033958739597175,0.05910252747631928,-0.038138547441485926,887.0432101124571,1.5890565472601894,-0.422403236734201,-0.42244190366077167,-0.32864613282512556
0.05,10,20,4020,400,1121,0.08624194447126796,0.10740852623262216,-0.04401664633617308,-0.09797513129759074,1385.7520558888966,1.9679058477749003,-0.42971984210921715,-0.42974637305887337,-0.3354656266120522
0.05,12,20,4020,576,1633,0.0872567935065522,0.041523260875103885,-0.0260925541363215,-0.03230108066837803,1996.2379220583132,2.387260028293856,-0.4142761723272574,-0.41428105975911034,-0.32492832870200355
0.05,4,21,4021,64,161,0.09131650601535157,0.14560734233278244,-0.013927319332107668,-0.14493973891737766,220.98449506723378,0.8154108191081048,-0.4291294633848143,-0.429774728829715,-0.35160650493145473
0.05,6,21,4021,144,385,0.0926689121621805,0.08600648937590911,0.072762251580341,-0.045855980632056384,498.9153927212283,1.2527913732527307,-0.4246756593673754,-0.42460209692674583,-0.34822440585609127
0.05,8,21,4021,256,705,0.09479208543251136,0.1557788610186254,-0.051799279759231265,0.14691456073747455,887.4095465104219,1.7169993241496655,-0.4248684386773824,-0.42489819384711847,-0.3433970492276156
0.05,10,21,4021,400,1121,0.09186497005517419,0.09665079380798246,0.0636720413955234,-0.07271345878336344,1384.7977671271174,2.0719741812149093,-0.42529150017085665,-0.4253015761474575,-0.3448749993744273
0.05,12,21,4021,576,1633,0.0919894796171847,0.13113668841250592,0.0799680288201765,-0.10393240791213336,1996.800342010236,2.4918945934469265,-0.41836629336773934,-0.4183846000879316,-0.3392091315770742
0.05,4,22,4022,64,161,0.0829825650904665,0.02057063808848601,0.018302573982172277,0.009389725075559019,221.89551807442487,0.7245300592891444,-0.39233411521596107,-0.3923238041512438,-0.3328248332170623
0.05,6,22,4022,144,385,0.0866494807787595,0.14603129132709075,-0.14175878128939567,-0.035065452713503295,499.1999913798428,1.1415806019622008,-0.3819739275551905,-0.3820542522436092,-0.3234350442483137
0.05,8,22,4022,256,705,0.08795566970785451,0.04541698798259351,0.029482214092944492,-0.03454709610935236,887.2504289716712,1.569613232785007,-0.39753681350942066,-0.39758286231828527,-0.32461895916020916
0.05,10,22,4022,400,1121,0.08883798603021922,0.27345427470946515,0.27121482953185616,0.0349250139425287,1385.248790072713,2.001413557158408,-0.40933935762844637,-0.4093645016606081,-0.32855109611316324
0.05,12,22,4022,576,1633,0.08822161749635818,0.1766413793910076,-0.05875274736170599,0.16658418769682024,1996.2379168345462,2.389860488744794,-0.4082436721942284,-0.40816112333667837,-0.32941395383396904
0.05,4,23,4023,64,161,0.08820232366269778,0.07750008601130988,0.04848235232150744,-0.06046259045999974,221.56944268927862,0.7966166840511025,-0.40013891612959324,-0.40038083256267,-0.32437598199370776
0.05,6,23,4023,144,385,0.08746216016441889,0.11488777127057717,0.11404957883467493,0.013852564930500286,499.2665602799684,1.1857579662450042,-0.4135678892290209,-0.4136568027762539,-0.3306246647809522
0.05,8,23,4023,256,705,0.08625688681981686,0.1417119719991133,-0.14024827600834655,-0.020315119604967083,886.6037048964323,1.566960410355913,-0.41069440426301707,-0.41056360032184014,-0.32618428023926427
0.05,10,23,4023,400,1121,0.08377290351230318,0.049792826722859104,-0.04977385222111774,-0.001374491950869125,1384.175655960217,1.9018025361727233,-0.4154847912476162,-0.41547206970531253,-0.3285180779672757
0.05,12,23,4023,576,1633,0.08359809513517884,0.137729466041835,-0.017705912235637555,-0.1365866263148515,1995.971149569008,2.268773569291692,-0.39467766715440145,-0.39464555295837717,-0.3119943558231588
0.05,4,24,4024,64,161,0.104349227366372,0.14631713125486612,-0.11361469927138579,-0.09219763016545647,221.69613341760714,0.9191796621943948,-0.4453116838017304,-0.44390115367489424,-0.38013827011734896
0.05,6,24,4024,144,385,0.10062157301823521,0.1345034747059068,-0.08164060832137521,0.10689244959714558,498.9256503027237,1.3674031399073026,-0.4393524858007211,-0.4391690777681005,-0.35913323704795713
0.05,8,24,4024,256,705,0.09750593445084674,0.07156869101271114,0.07131789524042587,-0.005986263588296237,886.3848777139807,1.7758877208985464,-0.4377160666286143,-0.4376734565055809,-0.3507970405934703
0.05,10,24,4024,400,1121,0.0932081354790814,0.2795478249397941,-0.24421481787611032,-0.13603716094622098,1386.435643233795,2.1106200496209073,-0.41960813761576443,-0.4196694036772298,-0.33744008731264574
0.05,12,24,4024,576,1633,0.09545500899395984,0.054905134951157245,-0.04289650042537829,-0.03427045513646279,1995.1880255790218,2.6009560763863617,-0.4293202297982488,-0.4293361502248406,-0.34380049090884673
0.2,4,0,4000,64,161,0.12055841352344818,0.20045687810415885,-0.19754613762558826,-0.034036502295002935,221.57414624194573,1.2138202597703307,-0.5661885486503078,-0.5655738803471703,-0.35857234607599314
0.2,6,0,4000,144,385,0.11800009354157331,0.05856383135147054,-0.05783901133303093,0.009185374819842822,498.77476026384676,1.760481391900304,-0.552943056080962,-0.5526711125014666,-0.3658542574941062
0.2,8,0,4000,256,705,0.11226036637543696,0.06108381605801077,0.007178046803506977,-0.060660598647685283,886.6342486092105,2.259466985752891,-0.5039901345270514,-0.503919360236172,-0.32609056665485375
0.2,10,0,4000,400,1121,0.11300057525729564,0.04297384382600021,0.04080485921051924,0.013480160161925353,1385.7366894858278,2.8358896988405786,-0.5091136110273833,-0.5091491472386395,-0.3347605003906909
0.2,12,0,4000,576,1633,0.1166978393992146,0.06374389513497736,0.062473566360805144,-0.01266245130853684,1995.1363844891669,3.482850302056185,-0.5029477064608591,-0.5029481994254326,-0.33777461004159604
0.2,4,1,4001,64,161,0.11821156951440798,0.17364567203740197,-0.17224891661553254,-0.021980221611628013,221.35574347064633,1.1645683143130565,-0.44652980139456927,-0.4457834975000531,-0.3253582851340859
0.2,6,1,4001,144,385,0.12184265194618533,0.08281962577790192,0.08225085162442891,-0.009689572800071992,499.1996044069332,1.7785686693114318,-0.4659645767526013,-0.46590873843580827,-0.3358667224268085
0.2,8,1,4001,256,705,0.121777093694245,0.049479374908410874,0.04653792776383803,-0.016805648478260903,887.3367162551823,2.365086969998,-0.46633563487263274,-0.46628004347707275,-0.32793038208910363
0.2,10,1,4001,400,1121,0.11897363279130337,0.03681920682238757,0.025052071099539663,-0.026982359508637505,1385.7470743840743,2.8583953922336063,-0.45069763959542797,-0.4506725639260903,-0.3189202798836225
0.2,12,1,4001,576,1633,0.11810122714229664,0.2664195555563569,0.2614925199973186,0.051000407530711674,1995.0295406587213,3.435880170115137,-0.4615612622448887,-0.4614698482941896,-0.3262046044178833
0.2,4,2,4002,64,161,0.11637821651264418,0.09464481004137798,0.09439827313500437,-0.006826865818048172,221.5765350439425,1.1183102085326706,-0.43888788009724883,-0.4367548217671122,-0.3134862498688176
0.2,6,2,4002,144,385,0.12488379016877954,0.5127947995383519,-0.5090834820786476,0.06158339636832165,498.50433688217817,1.8120936235728038,-0.40481693720884115,-0.40405683878590154,-0.29908975433495755
0.2,8,2,4002,256,705,0.13898814964848488,0.22686604784934739,-0.22098304419805537,0.05132930784398608,887.613802200885,2.7241045521613114,-0.4691617398006687,-0.46903598122203166,-0.33227041728133017
0.2,10,2,4002,400,1121,0.1312883857271666,0.09295797106304494,0.07400910144821493,0.056247998070915656,1385.8687612151534,3.2377376099192072,-0.49128563598390285,-0.4913463458766954,-0.34550571218467857
0.2,12,2,4002,576,1633,0.12421459483026681,0.5010862557508363,-0.5010852200837848,0.0010187816142253059,1995.8290097083247,3.679936504561064,-0.47989360190584907,-0.47944989207250077,-0.3363237249124761
0.2,4,3,4003,64,161,0.10460245579897577,0.2713042526537356,-0.26880133025324104,-0.0367674089662302,221.640348991652,1.0600542429520967,-0.46605633997194873,-0.46566902177085406,-0.2903250113369385
0.2,6,3,4003,144,385,0.12046849021358698,0.22895915146332796,-0.22731223731411454,0.027412402413119916,499.2491108321807,1.7559543979314403,-0.48968982118246684,-0.49059709165249227,-0.332936652026676
0.2,8,3,4003,256,705,0.1258512980234013,0.19034306050735966,0.18884045680785588,-0.023869699535366933,886.0776882969228,2.4073158058399597,-0.49461609366958553,-0.4942893153703286,-0.35270912357034834
0.2,10,3,4003,400,1121,0.12467789495669748,0.0678025220746057,-0.049761032357965806,0.046054550897244376,1386.4156087652304,2.9902206875425352,-0.47190070849878996,-0.4719464039274857,-0.3372124796388101
0.2,12,3,4003,576,1633,0.12182351792097881,0.21855342045102014,0.21387097005224875,0.04499784172324833,1995.9965783419395,3.564465920833681,-0.4859923768604456,-0.4858881768385367,-0.34161733284152024
0.2,4,4,4004,64,161,0.11281106828305076,0.03911445445625672,0.03866216880762785,-0.005931041266174872,221.9612887816,1.1161736853870077,-0.4887752562687585,-0.4885880374278944,-0.3288420431029303
0.2,6,4,4004,144,385,0.11757833426113279,0.3205523563158502,-0.31234847356909157,-0.0720572286360107,499.32689402816044,1.721266084706851,-0.4732193667550097,-0.4734875404724475,-0.3229908811039588
0.2,8,4,4004,256,705,0.11867326947993245,0.011427774625469424,0.010353950440673998,-0.004836294362690258,887.3814064822092,2.3011246788538053,-0.49379465160272146,-0.4938001921709806,-0.3345989676760738
0.2,10,4,4004,400,1121,0.10895751329399507,0.1661820191083638,-0.16614426128043602,0.003542304124549849,1384.8345548120815,2.6749883302072,-0.482138540069959,-0.4821001218525651,-0.327500158972726
0.2,12,4,4004,576,1633,0.10950990681798072,0.024787550154478755,-0.019422113084020864,-0.015401433894683486,1995.714037062941,3.2302676709526894,-0.4715947214068612,-0.4715997977377622,-0.3250661052771241
0.2,4,5,4005,64,161,0.14060540234672542,0.12481612507020981,0.12369338363915272,0.016703649943639362,221.4340661803276,1.3336452107978607,-0.4574656408855804,-0.4604805144920146,-0.33063252082437167
0.2,6,5,4005,144,385,0.12650601434211262,0.18256871699348984,-0.14930686651511627,-0.1050656748709408,499.03971968462395,1.7764597400577278,-0.4300174042187925,-0.42915773819963815,-0.32757898181830225
0.2,8,5,4005,256,705,0.1209971280941893,0.30003323720586655,-0.2998780111292012,-0.009649967327740268,886.9128289381962,2.323921412574707,-0.43227624174975404,-0.4315574463788675,-0.3131833475701849
